Size,Algo,Trial,Stampms,GB/s,Iters,GHz
988,fill256_1,0,0.00,158.2,102,3.50
988,fill256_1,1,0.00,162.8,102,3.50
988,fill256_1,2,0.00,164.1,102,3.51
988,fill256_1,3,0.00,162.0,102,3.50
988,fill256_1,4,0.00,164.1,102,3.51
988,fill256_1,5,0.00,163.3,102,3.50
988,fill256_1,6,0.00,163.9,102,3.50
988,fill256_1,7,0.00,162.0,102,3.50
988,fill256_1,8,0.00,163.9,102,3.50
988,fill256_1,9,0.00,162.0,102,3.50
988,fill256_1,10,0.00,163.6,102,3.50
988,fill256_1,11,0.00,163.6,102,3.50
988,fill256_1,12,0.00,163.6,102,3.50
988,fill256_1,13,0.00,162.3,102,3.50
988,fill256_1,14,0.00,163.1,102,3.49
988,fill256_1,15,0.00,161.8,102,3.49
988,fill256_1,16,0.00,163.9,102,3.50
988,fill512_1,0,0.00,180.3,102,3.49
988,fill512_1,1,0.00,180.6,102,3.50
988,fill512_1,2,0.00,180.0,102,3.48
988,fill512_1,3,0.00,180.0,102,3.48
988,fill512_1,4,0.00,180.3,102,3.49
988,fill512_1,5,0.00,180.6,102,3.50
988,fill512_1,6,0.00,180.3,102,3.49
988,fill512_1,7,0.00,180.6,102,3.50
988,fill512_1,8,0.00,180.3,102,3.49
988,fill512_1,9,0.00,180.6,102,3.50
988,fill512_1,10,0.00,180.3,102,3.49
988,fill512_1,11,0.00,180.6,102,3.50
988,fill512_1,12,0.00,180.6,102,3.50
988,fill512_1,13,0.00,180.6,102,3.50
988,fill512_1,14,0.00,180.3,102,3.49
988,fill512_1,15,0.00,180.9,102,3.50
988,fill512_1,16,0.00,180.6,102,3.50
1316,fill256_0,0,0.00,154.6,76,3.50
1316,fill256_0,1,0.00,152.5,76,3.50
1316,fill256_0,2,0.00,152.5,76,3.50
1316,fill256_0,3,0.00,154.1,76,3.50
1316,fill256_0,4,0.00,152.0,76,3.50
1316,fill256_0,5,0.00,154.3,76,3.50
1316,fill256_0,6,0.00,153.6,76,3.49
1316,fill256_0,7,0.00,157.0,76,3.49
1316,fill256_0,8,0.00,152.7,76,3.49
1316,fill256_0,9,0.00,152.2,76,3.50
1316,fill256_0,10,0.00,153.4,76,3.50
1316,fill256_0,11,0.00,151.1,76,3.49
1316,fill256_0,12,0.00,153.6,76,3.49
1316,fill256_0,13,0.00,156.8,76,3.49
1316,fill256_0,14,0.00,152.9,76,3.50
1316,fill256_0,15,0.00,153.6,76,3.49
1316,fill256_0,16,0.00,151.5,76,3.49
1316,fill512_0,0,0.00,185.2,76,3.50
1316,fill512_0,1,0.00,184.9,76,3.49
1316,fill512_0,2,0.00,184.9,76,3.49
1316,fill512_0,3,0.00,185.2,76,3.50
1316,fill512_0,4,0.00,184.9,76,3.49
1316,fill512_0,5,0.00,185.2,76,3.50
1316,fill512_0,6,0.00,185.2,76,3.49
1316,fill512_0,7,0.00,185.2,76,3.50
1316,fill512_0,8,0.00,185.2,76,3.49
1316,fill512_0,9,0.00,184.9,76,3.49
1316,fill512_0,10,0.00,185.2,76,3.49
1316,fill512_0,11,0.00,185.2,76,3.50
1316,fill512_0,12,0.00,185.9,76,3.51
1316,fill512_0,13,0.00,184.9,76,3.49
1316,fill512_0,14,0.00,185.2,76,3.50
1316,fill512_0,15,0.00,185.6,76,3.50
1316,fill512_0,16,0.00,185.9,76,3.51
1316,fill256_1,0,0.00,155.3,76,3.50
1316,fill256_1,1,0.00,155.3,76,3.49
1316,fill256_1,2,0.00,154.6,76,3.49
1316,fill256_1,3,0.00,155.8,76,3.50
1316,fill256_1,4,0.00,155.3,76,3.50
1316,fill256_1,5,0.00,155.3,76,3.49
1316,fill256_1,6,0.00,155.1,76,3.50
1316,fill256_1,7,0.00,155.3,76,3.49
1316,fill256_1,8,0.00,154.6,76,3.48
1316,fill256_1,9,0.00,155.5,76,3.50
1316,fill256_1,10,0.00,154.6,76,3.48
1316,fill256_1,11,0.00,155.5,76,3.50
1316,fill256_1,12,0.00,154.6,76,3.49
1316,fill256_1,13,0.00,155.1,76,3.49
1316,fill256_1,14,0.00,155.1,76,3.49
1316,fill256_1,15,0.00,155.5,76,3.50
1316,fill256_1,16,0.00,154.3,76,3.48
1316,fill512_1,0,0.00,184.9,76,3.49
1316,fill512_1,1,0.00,184.9,76,3.49
1316,fill512_1,2,0.00,185.2,76,3.50
1316,fill512_1,3,0.00,185.6,76,3.50
1316,fill512_1,4,0.00,184.9,76,3.49
1316,fill512_1,5,0.00,185.2,76,3.50
1316,fill512_1,6,0.00,185.2,76,3.50
1316,fill512_1,7,0.00,185.6,76,3.50
1316,fill512_1,8,0.00,185.2,76,3.49
1316,fill512_1,9,0.00,184.9,76,3.49
1316,fill512_1,10,0.00,185.9,76,3.51
1316,fill512_1,11,0.00,185.2,76,3.50
1316,fill512_1,12,0.00,185.9,76,3.51
1316,fill512_1,13,0.00,185.2,76,3.50
1316,fill512_1,14,0.00,185.9,76,3.51
1316,fill512_1,15,0.00,185.6,76,3.50
1316,fill512_1,16,0.00,185.2,76,3.49
1756,fill256_0,0,0.00,165.7,57,3.50
1756,fill256_0,1,0.00,165.7,57,3.50
1756,fill256_0,2,0.00,165.7,57,3.50
1756,fill256_0,3,0.00,165.4,57,3.49
1756,fill256_0,4,0.00,165.7,57,3.50
1756,fill256_0,5,0.00,165.7,57,3.50
1756,fill256_0,6,0.00,165.7,57,3.49
1756,fill256_0,7,0.00,165.7,57,3.50
1756,fill256_0,8,0.00,165.2,57,3.48
1756,fill256_0,9,0.00,165.7,57,3.50
1756,fill256_0,10,0.00,165.4,57,3.49
1756,fill256_0,11,0.00,165.4,57,3.49
1756,fill256_0,12,0.00,165.4,57,3.49
1756,fill256_0,13,0.00,165.7,57,3.50
1756,fill256_0,14,0.00,165.2,57,3.49
1756,fill256_0,15,0.00,165.7,57,3.49
1756,fill256_0,16,0.00,165.4,57,3.49
1756,fill512_0,0,0.00,187.1,57,3.49
1756,fill512_0,1,0.00,187.8,57,3.50
1756,fill512_0,2,0.00,187.4,57,3.50
1756,fill512_0,3,0.00,187.4,57,3.50
1756,fill512_0,4,0.00,187.4,57,3.50
1756,fill512_0,5,0.00,187.4,57,3.50
1756,fill512_0,6,0.00,187.4,57,3.50
1756,fill512_0,7,0.00,187.4,57,3.50
1756,fill512_0,8,0.00,187.4,57,3.50
1756,fill512_0,9,0.00,187.4,57,3.50
1756,fill512_0,10,0.00,188.1,57,3.51
1756,fill512_0,11,0.00,187.4,57,3.49
1756,fill512_0,12,0.00,187.8,57,3.51
1756,fill512_0,13,0.00,187.4,57,3.49
1756,fill512_0,14,0.00,187.8,57,3.51
1756,fill512_0,15,0.00,187.4,57,3.49
1756,fill512_0,16,0.00,187.8,57,3.51
1756,fill256_1,0,0.00,163.5,57,3.49
1756,fill256_1,1,0.00,163.0,57,3.49
1756,fill256_1,2,0.00,163.8,57,3.50
1756,fill256_1,3,0.00,163.5,57,3.49
1756,fill256_1,4,0.00,163.5,57,3.49
1756,fill256_1,5,0.00,163.0,57,3.48
1756,fill256_1,6,0.00,163.5,57,3.49
1756,fill256_1,7,0.00,163.5,57,3.49
1756,fill256_1,8,0.00,163.5,57,3.49
1756,fill256_1,9,0.00,163.5,57,3.49
1756,fill256_1,10,0.00,163.5,57,3.49
1756,fill256_1,11,0.00,164.1,57,3.50
1756,fill256_1,12,0.00,163.5,57,3.49
1756,fill256_1,13,0.00,163.5,57,3.49
1756,fill256_1,14,0.00,163.5,57,3.49
1756,fill256_1,15,0.00,163.8,57,3.50
1756,fill256_1,16,0.00,163.5,57,3.50
1756,fill512_1,0,0.00,188.1,57,3.51
1756,fill512_1,1,0.00,187.8,57,3.50
1756,fill512_1,2,0.00,188.1,57,3.51
1756,fill512_1,3,0.00,187.8,57,3.50
1756,fill512_1,4,0.00,187.4,57,3.50
1756,fill512_1,5,0.00,188.1,57,3.51
1756,fill512_1,6,0.00,187.4,57,3.49
1756,fill512_1,7,0.00,187.8,57,3.50
1756,fill512_1,8,0.00,188.1,57,3.51
1756,fill512_1,9,0.00,187.8,57,3.50
1756,fill512_1,10,0.00,188.1,57,3.51
1756,fill512_1,11,0.00,187.4,57,3.49
1756,fill512_1,12,0.00,187.4,57,3.49
1756,fill512_1,13,0.00,187.8,57,3.50
1756,fill512_1,14,0.00,187.4,57,3.50
1756,fill512_1,15,0.00,187.8,57,3.50
1756,fill512_1,16,0.00,187.4,57,3.49
2340,fill256_0,0,0.00,153.2,43,3.49
2340,fill256_0,1,0.00,152.7,43,3.48
2340,fill256_0,2,0.00,153.4,43,3.50
2340,fill256_0,3,0.00,152.9,43,3.48
2340,fill256_0,4,0.00,153.2,43,3.49
2340,fill256_0,5,0.00,153.2,43,3.49
2340,fill256_0,6,0.00,153.4,43,3.50
2340,fill256_0,7,0.00,152.9,43,3.48
2340,fill256_0,8,0.00,153.4,43,3.50
2340,fill256_0,9,0.00,153.4,43,3.49
2340,fill256_0,10,0.00,153.2,43,3.49
2340,fill256_0,11,0.00,153.2,43,3.49
2340,fill256_0,12,0.00,153.4,43,3.50
2340,fill256_0,13,0.00,153.4,43,3.49
2340,fill256_0,14,0.00,153.4,43,3.50
2340,fill256_0,15,0.00,153.4,43,3.49
2340,fill256_0,16,0.00,153.2,43,3.49
2340,fill512_0,0,0.00,189.1,43,3.49
2340,fill512_0,1,0.00,189.5,43,3.50
2340,fill512_0,2,0.00,189.5,43,3.50
2340,fill512_0,3,0.00,189.8,43,3.51
2340,fill512_0,4,0.00,189.5,43,3.50
2340,fill512_0,5,0.00,189.1,43,3.49
2340,fill512_0,6,0.00,189.1,43,3.49
2340,fill512_0,7,0.00,189.8,43,3.51
2340,fill512_0,8,0.00,189.5,43,3.50
2340,fill512_0,9,0.00,189.1,43,3.49
2340,fill512_0,10,0.00,189.8,43,3.51
2340,fill512_0,11,0.00,189.1,43,3.49
2340,fill512_0,12,0.00,190.2,43,3.50
2340,fill512_0,13,0.00,189.5,43,3.49
2340,fill512_0,14,0.00,189.1,43,3.49
2340,fill512_0,15,0.00,189.1,43,3.49
2340,fill512_0,16,0.00,189.5,43,3.50
2340,fill256_1,0,0.00,152.7,43,3.49
2340,fill256_1,1,0.00,152.7,43,3.48
2340,fill256_1,2,0.00,152.9,43,3.49
2340,fill256_1,3,0.00,153.2,43,3.49
2340,fill256_1,4,0.00,153.2,43,3.50
2340,fill256_1,5,0.00,153.2,43,3.49
2340,fill256_1,6,0.00,152.9,43,3.49
2340,fill256_1,7,0.00,153.2,43,3.49
2340,fill256_1,8,0.00,153.4,43,3.50
2340,fill256_1,9,0.00,153.2,43,3.49
2340,fill256_1,10,0.00,152.9,43,3.49
2340,fill256_1,11,0.00,153.4,43,3.50
2340,fill256_1,12,0.00,153.4,43,3.50
2340,fill256_1,13,0.00,153.2,43,3.49
2340,fill256_1,14,0.00,153.2,43,3.50
2340,fill256_1,15,0.00,153.4,43,3.50
2340,fill256_1,16,0.00,153.4,43,3.50
2340,fill512_1,0,0.00,189.5,43,3.50
2340,fill512_1,1,0.00,189.8,43,3.50
2340,fill512_1,2,0.00,189.5,43,3.50
2340,fill512_1,3,0.00,189.5,43,3.50
2340,fill512_1,4,0.00,189.8,43,3.50
2340,fill512_1,5,0.00,189.5,43,3.49
2340,fill512_1,6,0.00,190.6,43,3.51
2340,fill512_1,7,0.00,189.1,43,3.48
2340,fill512_1,8,0.00,189.5,43,3.50
2340,fill512_1,9,0.00,189.1,43,3.49
2340,fill512_1,10,0.00,189.5,43,3.50
2340,fill512_1,11,0.00,189.1,43,3.49
2340,fill512_1,12,0.00,189.5,43,3.49
2340,fill512_1,13,0.00,189.1,43,3.49
2340,fill512_1,14,0.00,189.8,43,3.50
2340,fill512_1,15,0.00,189.1,43,3.49
2340,fill512_1,16,0.00,189.1,43,3.49
3120,fill256_0,0,0.00,192.1,33,3.50
3120,fill256_0,1,0.00,191.4,33,3.49
3120,fill256_0,2,0.00,191.4,33,3.49
3120,fill256_0,3,0.00,192.1,33,3.50
3120,fill256_0,4,0.00,191.7,33,3.50
3120,fill256_0,5,0.00,191.7,33,3.50
3120,fill256_0,6,0.00,191.4,33,3.49
3120,fill256_0,7,0.00,192.1,33,3.50
3120,fill256_0,8,0.00,191.4,33,3.49
3120,fill256_0,9,0.00,191.7,33,3.50
3120,fill256_0,10,0.00,192.1,33,3.50
3120,fill256_0,11,0.00,192.1,33,3.50
3120,fill256_0,12,0.00,191.7,33,3.50
3120,fill256_0,13,0.00,191.7,33,3.50
3120,fill256_0,14,0.00,192.1,33,3.50
3120,fill256_0,15,0.00,192.1,33,3.50
3120,fill256_0,16,0.00,192.1,33,3.50
3120,fill512_0,0,0.00,190.7,33,3.50
3120,fill512_0,1,0.00,193.2,33,3.50
3120,fill512_0,2,0.00,192.8,33,3.50
3120,fill512_0,3,0.00,192.8,33,3.50
3120,fill512_0,4,0.00,193.5,33,3.51
3120,fill512_0,5,0.00,192.1,33,3.48
3120,fill512_0,6,0.00,193.5,33,3.51
3120,fill512_0,7,0.00,192.8,33,3.50
3120,fill512_0,8,0.00,192.8,33,3.49
3120,fill512_0,9,0.00,192.8,33,3.50
3120,fill512_0,10,0.00,192.8,33,3.49
3120,fill512_0,11,0.00,190.3,33,3.49
3120,fill512_0,12,0.00,193.5,33,3.50
3120,fill512_0,13,0.00,193.5,33,3.49
3120,fill512_0,14,0.00,193.9,33,3.50
3120,fill512_0,15,0.00,192.8,33,3.48
3120,fill512_0,16,0.00,193.5,33,3.49
3120,fill256_1,0,0.00,189.3,33,3.49
3120,fill256_1,1,0.00,191.4,33,3.49
3120,fill256_1,2,0.00,191.4,33,3.49
3120,fill256_1,3,0.00,190.0,33,3.50
3120,fill256_1,4,0.00,190.7,33,3.49
3120,fill256_1,5,0.00,189.3,33,3.49
3120,fill256_1,6,0.00,191.4,33,3.49
3120,fill256_1,7,0.00,191.4,33,3.50
3120,fill256_1,8,0.00,189.3,33,3.49
3120,fill256_1,9,0.00,192.1,33,3.50
3120,fill256_1,10,0.00,191.7,33,3.50
3120,fill256_1,11,0.00,189.3,33,3.49
3120,fill256_1,12,0.00,191.4,33,3.50
3120,fill256_1,13,0.00,190.0,33,3.50
3120,fill256_1,14,0.00,191.4,33,3.49
3120,fill256_1,15,0.00,191.7,33,3.51
3120,fill256_1,16,0.00,189.3,33,3.49
3120,fill512_1,0,0.00,192.8,33,3.49
3120,fill512_1,1,0.00,193.5,33,3.51
3120,fill512_1,2,0.00,193.2,33,3.50
3120,fill512_1,3,0.00,192.8,33,3.49
3120,fill512_1,4,0.00,193.2,33,3.50
3120,fill512_1,5,0.00,192.8,33,3.49
3120,fill512_1,6,0.00,193.2,33,3.50
3120,fill512_1,7,0.00,192.8,33,3.49
3120,fill512_1,8,0.00,193.2,33,3.50
3120,fill512_1,9,0.00,192.8,33,3.49
3120,fill512_1,10,0.00,192.8,33,3.49
3120,fill512_1,11,0.00,192.8,33,3.49
3120,fill512_1,12,0.00,193.2,33,3.50
3120,fill512_1,13,0.00,192.8,33,3.49
3120,fill512_1,14,0.00,192.8,33,3.49
3120,fill512_1,15,0.00,192.8,33,3.49
3120,fill512_1,16,0.00,192.1,33,3.48
4160,fill256_0,0,0.00,195.1,25,3.49
4160,fill256_0,1,0.00,195.5,25,3.50
4160,fill256_0,2,0.00,195.1,25,3.49
4160,fill256_0,3,0.00,194.8,25,3.49
4160,fill256_0,4,0.00,195.1,25,3.49
4160,fill256_0,5,0.00,195.5,25,3.50
4160,fill256_0,6,0.00,195.5,25,3.50
4160,fill256_0,7,0.00,195.1,25,3.49
4160,fill256_0,8,0.00,193.3,25,3.49
4160,fill256_0,9,0.00,195.5,25,3.50
4160,fill256_0,10,0.00,195.5,25,3.50
4160,fill256_0,11,0.00,194.8,25,3.49
4160,fill256_0,12,0.00,195.9,25,3.51
4160,fill256_0,13,0.00,195.1,25,3.49
4160,fill256_0,14,0.00,195.5,25,3.50
4160,fill256_0,15,0.00,195.5,25,3.50
4160,fill256_0,16,0.00,195.5,25,3.50
4160,fill512_0,0,0.00,195.5,25,3.49
4160,fill512_0,1,0.00,196.2,25,3.51
4160,fill512_0,2,0.00,195.9,25,3.50
4160,fill512_0,3,0.00,195.5,25,3.49
4160,fill512_0,4,0.00,195.9,25,3.50
4160,fill512_0,5,0.00,195.9,25,3.50
4160,fill512_0,6,0.00,195.5,25,3.49
4160,fill512_0,7,0.00,195.5,25,3.50
4160,fill512_0,8,0.00,195.5,25,3.50
4160,fill512_0,9,0.00,195.5,25,3.49
4160,fill512_0,10,0.00,195.5,25,3.49
4160,fill512_0,11,0.00,195.5,25,3.49
4160,fill512_0,12,0.00,195.5,25,3.49
4160,fill512_0,13,0.00,195.9,25,3.50
4160,fill512_0,14,0.00,195.5,25,3.49
4160,fill512_0,15,0.00,195.5,25,3.49
4160,fill512_0,16,0.00,195.5,25,3.49
4160,fill256_1,0,0.00,187.7,25,3.49
4160,fill256_1,1,0.00,186.7,25,3.49
4160,fill256_1,2,0.00,188.1,25,3.49
4160,fill256_1,3,0.00,187.1,25,3.50
4160,fill256_1,4,0.00,188.1,25,3.49
4160,fill256_1,5,0.00,186.7,25,3.49
4160,fill256_1,6,0.00,187.7,25,3.49
4160,fill256_1,7,0.00,187.1,25,3.50
4160,fill256_1,8,0.00,188.1,25,3.49
4160,fill256_1,9,0.00,186.4,25,3.50
4160,fill256_1,10,0.00,188.1,25,3.50
4160,fill256_1,11,0.00,187.1,25,3.50
4160,fill256_1,12,0.00,188.4,25,3.50
4160,fill256_1,13,0.00,187.1,25,3.50
4160,fill256_1,14,0.00,188.4,25,3.50
4160,fill256_1,15,0.00,187.1,25,3.50
4160,fill256_1,16,0.00,188.4,25,3.50
4160,fill512_1,0,0.00,195.5,25,3.49
4160,fill512_1,1,0.00,195.9,25,3.50
4160,fill512_1,2,0.00,196.2,25,3.51
4160,fill512_1,3,0.00,195.5,25,3.49
4160,fill512_1,4,0.00,195.9,25,3.50
4160,fill512_1,5,0.00,195.5,25,3.49
4160,fill512_1,6,0.00,195.9,25,3.50
4160,fill512_1,7,0.00,195.5,25,3.49
4160,fill512_1,8,0.00,195.5,25,3.49
4160,fill512_1,9,0.00,196.2,25,3.51
4160,fill512_1,10,0.00,195.5,25,3.49
4160,fill512_1,11,0.00,195.5,25,3.49
4160,fill512_1,12,0.00,195.5,25,3.49
4160,fill512_1,13,0.00,195.5,25,3.49
4160,fill512_1,14,0.00,195.5,25,3.49
4160,fill512_1,15,0.00,195.9,25,3.50
4160,fill512_1,16,0.00,195.1,25,3.49
5548,fill256_0,0,0.00,187.2,19,3.49
5548,fill256_0,1,0.00,189.2,19,3.51
5548,fill256_0,2,0.00,188.6,19,3.49
5548,fill256_0,3,0.00,188.9,19,3.49
5548,fill256_0,4,0.00,188.9,19,3.49
5548,fill256_0,5,0.00,188.9,19,3.49
5548,fill256_0,6,0.00,188.9,19,3.49
5548,fill256_0,7,0.00,189.2,19,3.50
5548,fill256_0,8,0.00,188.6,19,3.48
5548,fill256_0,9,0.00,189.2,19,3.50
5548,fill256_0,10,0.00,189.2,19,3.50
5548,fill256_0,11,0.00,188.9,19,3.49
5548,fill256_0,12,0.00,189.2,19,3.50
5548,fill256_0,13,0.00,188.9,19,3.49
5548,fill256_0,14,0.00,189.2,19,3.50
5548,fill256_0,15,0.00,187.2,19,3.49
5548,fill256_0,16,0.00,189.2,19,3.50
5548,fill512_0,0,0.00,195.9,19,3.50
5548,fill512_0,1,0.00,195.9,19,3.50
5548,fill512_0,2,0.00,194.8,19,3.50
5548,fill512_0,3,0.00,195.9,19,3.50
5548,fill512_0,4,0.00,195.2,19,3.49
5548,fill512_0,5,0.00,195.9,19,3.50
5548,fill512_0,6,0.00,195.9,19,3.50
5548,fill512_0,7,0.00,195.6,19,3.49
5548,fill512_0,8,0.00,195.9,19,3.50
5548,fill512_0,9,0.00,195.2,19,3.49
5548,fill512_0,10,0.00,195.9,19,3.50
5548,fill512_0,11,0.00,195.2,19,3.49
5548,fill512_0,12,0.00,195.2,19,3.49
5548,fill512_0,13,0.00,195.2,19,3.49
5548,fill512_0,14,0.00,195.9,19,3.50
5548,fill512_0,15,0.00,193.8,19,3.48
5548,fill512_0,16,0.00,195.2,19,3.49
5548,fill256_1,0,0.00,187.6,19,3.49
5548,fill256_1,1,0.00,188.6,19,3.50
5548,fill256_1,2,0.00,187.9,19,3.50
5548,fill256_1,3,0.00,188.2,19,3.49
5548,fill256_1,4,0.00,187.9,19,3.50
5548,fill256_1,5,0.00,188.2,19,3.49
5548,fill256_1,6,0.00,187.6,19,3.49
5548,fill256_1,7,0.00,188.9,19,3.51
5548,fill256_1,8,0.00,187.6,19,3.49
5548,fill256_1,9,0.00,188.9,19,3.51
5548,fill256_1,10,0.00,187.6,19,3.49
5548,fill256_1,11,0.00,188.9,19,3.51
5548,fill256_1,12,0.00,188.2,19,3.50
5548,fill256_1,13,0.00,188.2,19,3.49
5548,fill256_1,14,0.00,188.2,19,3.50
5548,fill256_1,15,0.00,188.9,19,3.51
5548,fill256_1,16,0.00,188.2,19,3.50
5548,fill512_1,0,0.00,195.9,19,3.50
5548,fill512_1,1,0.00,195.9,19,3.50
5548,fill512_1,2,0.00,195.9,19,3.50
5548,fill512_1,3,0.00,195.9,19,3.50
5548,fill512_1,4,0.00,195.6,19,3.49
5548,fill512_1,5,0.00,195.9,19,3.50
5548,fill512_1,6,0.00,195.9,19,3.50
5548,fill512_1,7,0.00,195.6,19,3.49
5548,fill512_1,8,0.00,195.9,19,3.50
5548,fill512_1,9,0.00,195.2,19,3.49
5548,fill512_1,10,0.00,195.9,19,3.50
5548,fill512_1,11,0.00,195.6,19,3.49
5548,fill512_1,12,0.00,195.2,19,3.49
5548,fill512_1,13,0.00,195.9,19,3.50
5548,fill512_1,14,0.00,195.6,19,3.49
5548,fill512_1,15,0.00,195.2,19,3.49
5548,fill512_1,16,0.00,195.2,19,3.49
7396,fill256_0,0,0.00,184.2,14,3.49
7396,fill256_0,1,0.00,183.9,14,3.49
7396,fill256_0,2,0.00,184.6,14,3.50
7396,fill256_0,3,0.00,183.9,14,3.49
7396,fill256_0,4,0.00,184.2,14,3.49
7396,fill256_0,5,0.00,184.2,14,3.50
7396,fill256_0,6,0.00,184.2,14,3.49
7396,fill256_0,7,0.00,184.2,14,3.50
7396,fill256_0,8,0.00,184.2,14,3.50
7396,fill256_0,9,0.00,184.2,14,3.50
7396,fill256_0,10,0.00,184.9,14,3.51
7396,fill256_0,11,0.00,184.6,14,3.51
7396,fill256_0,12,0.00,183.9,14,3.49
7396,fill256_0,13,0.00,184.2,14,3.50
7396,fill256_0,14,0.00,184.9,14,3.51
7396,fill256_0,15,0.00,184.2,14,3.50
7396,fill256_0,16,0.00,184.6,14,3.50
7396,fill512_0,0,0.00,195.4,14,3.49
7396,fill512_0,1,0.00,195.7,14,3.50
7396,fill512_0,2,0.00,196.1,14,3.50
7396,fill512_0,3,0.00,195.4,14,3.49
7396,fill512_0,4,0.00,195.7,14,3.50
7396,fill512_0,5,0.00,195.4,14,3.49
7396,fill512_0,6,0.00,195.4,14,3.49
7396,fill512_0,7,0.00,195.7,14,3.50
7396,fill512_0,8,0.00,195.4,14,3.49
7396,fill512_0,9,0.00,195.4,14,3.49
7396,fill512_0,10,0.00,195.4,14,3.49
7396,fill512_0,11,0.00,195.4,14,3.49
7396,fill512_0,12,0.00,195.4,14,3.49
7396,fill512_0,13,0.00,195.4,14,3.49
7396,fill512_0,14,0.00,195.4,14,3.49
7396,fill512_0,15,0.00,195.4,14,3.49
7396,fill512_0,16,0.00,195.4,14,3.49
7396,fill256_1,0,0.00,159.8,14,3.50
7396,fill256_1,1,0.00,161.3,14,3.50
7396,fill256_1,2,0.00,160.0,14,3.50
7396,fill256_1,3,0.00,160.8,14,3.49
7396,fill256_1,4,0.00,161.5,14,3.50
7396,fill256_1,5,0.00,161.3,14,3.49
7396,fill256_1,6,0.00,160.0,14,3.50
7396,fill256_1,7,0.00,161.0,14,3.50
7396,fill256_1,8,0.00,159.8,14,3.50
7396,fill256_1,9,0.00,161.3,14,3.50
7396,fill256_1,10,0.00,161.5,14,3.50
7396,fill256_1,11,0.00,161.8,14,3.50
7396,fill256_1,12,0.00,160.3,14,3.50
7396,fill256_1,13,0.00,161.5,14,3.50
7396,fill256_1,14,0.00,160.0,14,3.50
7396,fill256_1,15,0.00,161.0,14,3.50
7396,fill256_1,16,0.00,161.0,14,3.50
7396,fill512_1,0,0.00,195.4,14,3.49
7396,fill512_1,1,0.00,193.2,14,3.50
7396,fill512_1,2,0.00,195.4,14,3.49
7396,fill512_1,3,0.00,196.1,14,3.50
7396,fill512_1,4,0.00,195.4,14,3.49
7396,fill512_1,5,0.00,195.4,14,3.49
7396,fill512_1,6,0.00,195.4,14,3.49
7396,fill512_1,7,0.00,195.7,14,3.50
7396,fill512_1,8,0.00,195.0,14,3.48
7396,fill512_1,9,0.00,196.1,14,3.50
7396,fill512_1,10,0.00,195.4,14,3.49
7396,fill512_1,11,0.00,195.0,14,3.48
7396,fill512_1,12,0.00,196.1,14,3.50
7396,fill512_1,13,0.00,195.4,14,3.49
7396,fill512_1,14,0.00,195.0,14,3.48
7396,fill512_1,15,0.00,195.7,14,3.50
7396,fill512_1,16,0.00,193.2,14,3.50
9864,fill256_0,0,0.00,169.3,11,3.50
9864,fill256_0,1,0.00,170.9,11,3.50
9864,fill256_0,2,0.00,169.0,11,3.50
9864,fill256_0,3,0.00,170.9,11,3.50
9864,fill256_0,4,0.00,170.9,11,3.50
9864,fill256_0,5,0.00,171.1,11,3.50
9864,fill256_0,6,0.00,169.5,11,3.50
9864,fill256_0,7,0.00,170.9,11,3.50
9864,fill256_0,8,0.00,169.5,11,3.50
9864,fill256_0,9,0.00,171.1,11,3.50
9864,fill256_0,10,0.00,170.6,11,3.50
9864,fill256_0,11,0.00,171.4,11,3.50
9864,fill256_0,12,0.00,169.3,11,3.50
9864,fill256_0,13,0.00,170.9,11,3.50
9864,fill256_0,14,0.00,169.3,11,3.50
9864,fill256_0,15,0.00,170.9,11,3.50
9864,fill256_0,16,0.00,170.6,11,3.50
9864,fill512_0,0,0.00,197.3,11,3.50
9864,fill512_0,1,0.00,196.6,11,3.49
9864,fill512_0,2,0.00,196.6,11,3.49
9864,fill512_0,3,0.00,196.6,11,3.49
9864,fill512_0,4,0.00,196.6,11,3.49
9864,fill512_0,5,0.00,197.3,11,3.50
9864,fill512_0,6,0.00,196.9,11,3.49
9864,fill512_0,7,0.00,196.6,11,3.49
9864,fill512_0,8,0.00,196.6,11,3.49
9864,fill512_0,9,0.00,197.3,11,3.50
9864,fill512_0,10,0.00,196.6,11,3.49
9864,fill512_0,11,0.00,196.9,11,3.49
9864,fill512_0,12,0.00,197.3,11,3.50
9864,fill512_0,13,0.00,197.3,11,3.50
9864,fill512_0,14,0.00,197.3,11,3.50
9864,fill512_0,15,0.00,197.3,11,3.50
9864,fill512_0,16,0.00,196.6,11,3.49
9864,fill256_1,0,0.00,169.3,11,3.50
9864,fill256_1,1,0.00,169.8,11,3.50
9864,fill256_1,2,0.00,169.5,11,3.51
9864,fill256_1,3,0.00,170.9,11,3.49
9864,fill256_1,4,0.00,169.3,11,3.50
9864,fill256_1,5,0.00,171.4,11,3.50
9864,fill256_1,6,0.00,168.7,11,3.49
9864,fill256_1,7,0.00,171.1,11,3.50
9864,fill256_1,8,0.00,169.3,11,3.50
9864,fill256_1,9,0.00,170.9,11,3.49
9864,fill256_1,10,0.00,168.7,11,3.49
9864,fill256_1,11,0.00,170.9,11,3.49
9864,fill256_1,12,0.00,169.5,11,3.50
9864,fill256_1,13,0.00,168.7,11,3.48
9864,fill256_1,14,0.00,169.0,11,3.50
9864,fill256_1,15,0.00,170.9,11,3.49
