Size,Algo,Trial,Stampms,GB/s,Iters,GHz
17536,fill0,6,0.00,182.7,6,3.52
17536,fill0,7,0.00,181.4,6,3.49
17536,fill0,8,0.00,182.0,6,3.51
17536,fill0,9,0.00,181.7,6,3.50
17536,fill0,10,0.00,182.0,6,3.51
17536,fill0,11,0.00,182.0,6,3.50
17536,fill0,12,0.00,182.0,6,3.51
17536,fill0,13,0.00,181.7,6,3.50
17536,fill0,14,0.00,181.7,6,3.50
17536,fill0,15,0.00,182.0,6,3.51
17536,fill0,16,0.00,181.7,6,3.50
17536,fill1,0,0.00,181.7,6,3.49
17536,fill1,1,0.00,182.0,6,3.50
17536,fill1,2,0.00,181.7,6,3.49
17536,fill1,3,0.00,181.7,6,3.49
17536,fill1,4,0.00,181.4,6,3.48
17536,fill1,5,0.00,182.0,6,3.50
17536,fill1,6,0.00,181.7,6,3.49
17536,fill1,7,0.00,181.7,6,3.49
17536,fill1,8,0.00,181.4,6,3.48
17536,fill1,9,0.00,182.0,6,3.50
17536,fill1,10,0.00,181.4,6,3.48
17536,fill1,11,0.00,182.0,6,3.50
17536,fill1,12,0.00,181.4,6,3.48
17536,fill1,13,0.00,182.4,6,3.50
17536,fill1,14,0.00,181.4,6,3.48
17536,fill1,15,0.00,182.0,6,3.50
17536,fill1,16,0.00,182.0,6,3.50
23380,fill0,0,0.00,188.9,5,3.50
23380,fill0,1,0.00,188.5,5,3.50
23380,fill0,2,0.00,188.5,5,3.50
23380,fill0,3,0.00,189.2,5,3.51
23380,fill0,4,0.00,188.9,5,3.50
23380,fill0,5,0.00,188.5,5,3.50
23380,fill0,6,0.00,188.5,5,3.50
23380,fill0,7,0.00,189.2,5,3.51
23380,fill0,8,0.00,188.9,5,3.50
23380,fill0,9,0.00,188.5,5,3.50
23380,fill0,10,0.00,188.9,5,3.50
23380,fill0,11,0.00,188.5,5,3.50
23380,fill0,12,0.00,189.2,5,3.51
23380,fill0,13,0.00,187.6,5,3.49
23380,fill0,14,0.00,188.9,5,3.51
23380,fill0,15,0.00,187.9,5,3.49
23380,fill0,16,0.00,188.9,5,3.50
23380,fill1,0,0.00,187.0,5,3.49
23380,fill1,1,0.00,187.9,5,3.49
23380,fill1,2,0.00,187.6,5,3.49
23380,fill1,3,0.00,187.9,5,3.49
23380,fill1,4,0.00,187.6,5,3.49
23380,fill1,5,0.00,187.9,5,3.49
23380,fill1,6,0.00,187.9,5,3.49
23380,fill1,7,0.00,187.9,5,3.49
23380,fill1,8,0.00,187.6,5,3.50
23380,fill1,9,0.00,188.5,5,3.50
23380,fill1,10,0.00,187.9,5,3.50
23380,fill1,11,0.00,187.9,5,3.49
23380,fill1,12,0.00,187.9,5,3.50
23380,fill1,13,0.00,187.9,5,3.49
23380,fill1,14,0.00,187.9,5,3.49
23380,fill1,15,0.00,188.5,5,3.50
23380,fill1,16,0.00,187.0,5,3.49
31172,fill0,0,0.00,191.5,4,3.49
31172,fill0,1,0.00,192.1,4,3.50
31172,fill0,2,0.00,191.5,4,3.49
31172,fill0,3,0.00,191.5,4,3.49
31172,fill0,4,0.00,192.1,4,3.51
31172,fill0,5,0.00,191.5,4,3.49
31172,fill0,6,0.00,190.9,4,3.48
31172,fill0,7,0.00,191.5,4,3.49
31172,fill0,8,0.00,189.8,4,3.50
31172,fill0,9,0.00,191.5,4,3.49
31172,fill0,10,0.00,191.2,4,3.49
31172,fill0,11,0.00,191.5,4,3.49
31172,fill0,12,0.00,190.9,4,3.48
31172,fill0,13,0.00,191.2,4,3.49
31172,fill0,14,0.00,191.5,4,3.49
31172,fill0,15,0.00,191.2,4,3.49
31172,fill0,16,0.00,190.9,4,3.48
31172,fill1,0,0.00,191.5,4,3.50
31172,fill1,1,0.00,191.2,4,3.49
31172,fill1,2,0.00,191.2,4,3.49
31172,fill1,3,0.00,191.5,4,3.50
31172,fill1,4,0.00,191.5,4,3.50
31172,fill1,5,0.00,191.5,4,3.50
31172,fill1,6,0.00,191.2,4,3.49
31172,fill1,7,0.00,191.5,4,3.50
31172,fill1,8,0.00,191.5,4,3.50
31172,fill1,9,0.00,192.1,4,3.51
31172,fill1,10,0.00,191.2,4,3.49
31172,fill1,11,0.00,192.1,4,3.51
31172,fill1,12,0.00,191.5,4,3.50
31172,fill1,13,0.00,192.1,4,3.51
31172,fill1,14,0.00,192.1,4,3.51
31172,fill1,15,0.00,191.5,4,3.50
31172,fill1,16,0.00,191.5,4,3.50
41564,fill0,0,0.00,194.2,3,3.49
41564,fill0,1,0.00,193.9,3,3.49
41564,fill0,2,0.00,193.9,3,3.49
41564,fill0,3,0.00,193.6,3,3.49
41564,fill0,4,0.00,194.2,3,3.50
41564,fill0,5,0.00,193.6,3,3.48
41564,fill0,6,0.00,193.6,3,3.49
41564,fill0,7,0.00,193.9,3,3.49
41564,fill0,8,0.00,194.5,3,3.50
41564,fill0,9,0.00,193.9,3,3.49
41564,fill0,10,0.00,194.2,3,3.49
41564,fill0,11,0.00,193.3,3,3.48
41564,fill0,12,0.00,192.4,3,3.50
41564,fill0,13,0.00,193.6,3,3.48
41564,fill0,14,0.00,193.9,3,3.49
41564,fill0,15,0.00,194.2,3,3.49
41564,fill0,16,0.00,194.5,3,3.50
41564,fill1,0,0.00,194.8,3,3.50
41564,fill1,1,0.00,193.9,3,3.50
41564,fill1,2,0.00,194.5,3,3.50
41564,fill1,3,0.00,194.8,3,3.51
41564,fill1,4,0.00,194.5,3,3.50
41564,fill1,5,0.00,194.5,3,3.50
41564,fill1,6,0.00,194.5,3,3.50
41564,fill1,7,0.00,194.5,3,3.50
41564,fill1,8,0.00,194.5,3,3.50
41564,fill1,9,0.00,194.5,3,3.50
41564,fill1,10,0.00,194.2,3,3.49
41564,fill1,11,0.00,194.5,3,3.50
41564,fill1,12,0.00,193.9,3,3.49
41564,fill1,13,0.00,192.4,3,3.50
41564,fill1,14,0.00,194.5,3,3.50
41564,fill1,15,0.00,193.9,3,3.49
41564,fill1,16,0.00,194.5,3,3.49
55420,fill0,0,0.00,54.9,2,3.50
55420,fill0,1,0.00,61.0,2,3.50
55420,fill0,2,0.00,61.2,2,3.50
55420,fill0,3,0.00,62.5,2,3.50
55420,fill0,4,0.00,65.9,2,3.49
55420,fill0,5,0.00,58.6,2,3.49
55420,fill0,6,0.00,57.2,2,3.49
55420,fill0,7,0.00,61.6,2,3.49
55420,fill0,8,0.00,54.5,2,3.49
55420,fill0,9,0.00,66.9,2,3.48
55420,fill0,10,0.00,60.1,2,3.49
55420,fill0,11,0.00,63.0,2,3.49
55420,fill0,12,0.00,62.2,2,3.45
55420,fill0,13,0.00,60.5,2,3.54
55420,fill0,14,0.00,60.3,2,3.49
55420,fill0,15,0.00,62.7,2,3.50
55420,fill0,16,0.00,59.7,2,3.50
55420,fill1,0,0.00,56.0,2,3.49
55420,fill1,1,0.00,59.3,2,3.49
55420,fill1,2,0.00,62.1,2,3.49
55420,fill1,3,0.00,58.2,2,3.49
55420,fill1,4,0.00,60.0,2,3.50
55420,fill1,5,0.00,58.1,2,3.50
55420,fill1,6,0.00,62.4,2,3.50
55420,fill1,7,0.00,62.8,2,3.50
55420,fill1,8,0.00,61.5,2,3.50
55420,fill1,9,0.00,56.8,2,3.49
55420,fill1,10,0.00,61.7,2,3.49
55420,fill1,11,0.00,56.6,2,3.49
55420,fill1,12,0.00,57.7,2,3.49
55420,fill1,13,0.00,57.9,2,3.49
55420,fill1,14,0.00,61.9,2,3.49
55420,fill1,15,0.00,60.6,2,3.49
55420,fill1,16,0.00,56.8,2,3.49
73892,fill0,0,0.00,62.9,2,3.49
73892,fill0,1,0.00,63.6,2,3.49
73892,fill0,2,0.00,57.8,2,3.49
73892,fill0,3,0.00,66.8,2,3.49
73892,fill0,4,0.00,61.2,2,3.50
73892,fill0,5,0.00,58.5,2,3.50
73892,fill0,6,0.00,60.0,2,3.50
73892,fill0,7,0.00,56.8,2,3.50
73892,fill0,8,0.00,60.1,2,3.50
73892,fill0,9,0.00,63.8,2,3.50
73892,fill0,10,0.00,63.1,2,3.49
73892,fill0,11,0.00,68.6,2,3.49
73892,fill0,12,0.00,59.8,2,3.49
73892,fill0,13,0.00,58.9,2,3.49
73892,fill0,14,0.00,68.0,2,3.49
73892,fill0,15,0.00,59.4,2,3.49
73892,fill0,16,0.00,69.6,2,3.49
73892,fill1,0,0.00,58.6,2,3.49
73892,fill1,1,0.00,64.2,2,3.49
73892,fill1,2,0.00,63.2,2,3.49
73892,fill1,3,0.00,59.3,2,3.50
73892,fill1,4,0.00,58.6,2,3.50
73892,fill1,5,0.00,63.9,2,3.50
73892,fill1,6,0.00,62.7,2,3.50
73892,fill1,7,0.00,67.7,2,3.50
73892,fill1,8,0.00,60.4,2,3.49
73892,fill1,9,0.00,66.2,2,3.49
73892,fill1,10,0.00,63.3,2,3.49
73892,fill1,11,0.00,62.0,2,3.49
73892,fill1,12,0.00,67.8,2,3.49
73892,fill1,13,0.00,60.7,2,3.49
73892,fill1,14,0.00,60.5,2,3.49
73892,fill1,15,0.00,61.7,2,3.49
73892,fill1,16,0.00,65.9,2,3.50
98524,fill0,0,0.00,61.0,2,3.50
98524,fill0,1,0.00,56.5,2,3.50
98524,fill0,2,0.00,57.1,2,3.49
98524,fill0,3,0.00,62.5,2,3.49
98524,fill0,4,0.00,63.1,2,3.49
98524,fill0,5,0.00,62.2,2,3.49
98524,fill0,6,0.00,61.9,2,3.49
98524,fill0,7,0.00,61.6,2,3.49
98524,fill0,8,0.00,64.6,2,3.50
98524,fill0,9,0.00,58.2,2,3.50
98524,fill0,10,0.00,64.6,2,3.50
98524,fill0,11,0.00,67.9,2,3.50
98524,fill0,12,0.00,62.6,2,3.49
98524,fill0,13,0.00,66.1,2,3.49
98524,fill0,14,0.00,62.7,2,3.49
98524,fill0,15,0.00,64.8,2,3.49
98524,fill0,16,0.00,65.2,2,3.49
98524,fill1,0,0.00,60.1,2,3.49
98524,fill1,1,0.00,57.5,2,3.50
98524,fill1,2,0.00,58.0,2,3.50
98524,fill1,3,0.00,59.2,2,3.50
98524,fill1,4,0.00,66.7,2,3.49
98524,fill1,5,0.00,61.0,2,3.49
98524,fill1,6,0.00,64.7,2,3.49
98524,fill1,7,0.00,60.3,2,3.49
98524,fill1,8,0.00,61.7,2,3.49
98524,fill1,9,0.00,59.9,2,3.49
98524,fill1,10,0.00,59.4,2,3.50
98524,fill1,11,0.00,59.7,2,3.50
98524,fill1,12,0.00,60.1,2,3.50
98524,fill1,13,0.00,62.1,2,3.50
98524,fill1,14,0.00,61.2,2,3.49
98524,fill1,15,0.00,65.2,2,3.49
98524,fill1,16,0.00,66.3,2,3.49
131364,fill0,0,0.00,59.4,2,3.50
131364,fill0,1,0.00,61.4,2,3.50
131364,fill0,2,0.00,63.6,2,3.49
131364,fill0,3,0.00,64.6,2,3.49
131364,fill0,4,0.00,66.0,2,3.49
131364,fill0,5,0.00,58.6,2,3.49
131364,fill0,6,0.00,65.0,2,3.50
131364,fill0,7,0.00,67.4,2,3.50
131364,fill0,8,0.00,60.9,2,3.50
131364,fill0,9,0.00,64.0,2,3.50
131364,fill0,10,0.00,61.0,2,3.49
131364,fill0,11,0.00,68.6,2,3.49
131364,fill0,12,0.00,63.1,2,3.49
131364,fill0,13,0.00,65.9,2,3.49
131364,fill0,14,0.00,55.2,2,3.50
131364,fill0,15,0.00,68.5,2,3.50
131364,fill0,16,0.00,62.2,2,3.50
131364,fill1,0,0.00,61.3,2,3.49
131364,fill1,1,0.00,67.0,2,3.49
131364,fill1,2,0.00,65.9,2,3.50
131364,fill1,3,0.00,60.9,2,3.50
131364,fill1,4,0.00,61.7,2,3.50
131364,fill1,5,0.00,64.9,2,3.49
131364,fill1,6,0.00,65.3,2,3.49
131364,fill1,7,0.00,62.5,2,3.49
131364,fill1,8,0.00,67.6,2,3.49
131364,fill1,9,0.00,61.9,2,3.49
131364,fill1,10,0.00,66.2,2,3.50
131364,fill1,11,0.00,67.2,2,3.50
131364,fill1,12,0.00,58.9,2,3.49
131364,fill1,13,0.00,66.1,2,3.49
131364,fill1,14,0.00,68.0,2,3.49
131364,fill1,15,0.00,67.3,2,3.49
131364,fill1,16,0.00,61.5,2,3.49
175152,fill0,0,0.00,68.3,2,3.49
175152,fill0,1,0.00,70.2,2,3.50
175152,fill0,2,0.00,68.4,2,3.50
175152,fill0,3,0.00,68.6,2,3.50
175152,fill0,4,0.00,60.6,2,3.49
175152,fill0,5,0.00,68.7,2,3.49
175152,fill0,6,0.00,63.9,2,3.48
175152,fill0,7,0.00,68.3,2,3.51
175152,fill0,8,0.00,63.5,2,3.50
175152,fill0,9,0.00,65.0,2,3.49
175152,fill0,10,0.00,67.9,2,3.49
175152,fill0,11,0.00,60.3,2,3.49
175152,fill0,12,0.00,67.0,2,3.49
175152,fill0,13,0.00,61.7,2,3.50
175152,fill0,14,0.00,69.1,2,3.50
175152,fill0,15,0.00,64.7,2,3.49
175152,fill0,16,0.00,70.6,2,3.49
175152,fill1,0,0.00,70.3,2,3.49
175152,fill1,1,0.00,70.0,2,3.49
175152,fill1,2,0.00,69.1,2,3.49
175152,fill1,3,0.00,61.1,2,3.50
175152,fill1,4,0.00,69.3,2,3.50
175152,fill1,5,0.00,68.3,2,3.50
175152,fill1,6,0.00,70.6,2,3.49
175152,fill1,7,0.00,67.5,2,3.49
175152,fill1,8,0.00,65.5,2,3.49
175152,fill1,9,0.00,68.2,2,3.49
175152,fill1,10,0.00,67.0,2,3.50
175152,fill1,11,0.00,65.8,2,3.50
175152,fill1,12,0.00,66.6,2,3.49
175152,fill1,13,0.00,65.1,2,3.49
175152,fill1,14,0.00,67.2,2,3.49
175152,fill1,15,0.00,69.4,2,3.49
175152,fill1,16,0.00,69.8,2,3.50
233536,fill0,0,0.00,68.1,2,3.48
233536,fill0,1,0.00,70.1,2,3.51
233536,fill0,2,0.00,68.6,2,3.50
233536,fill0,3,0.00,67.2,2,3.49
233536,fill0,4,0.00,68.8,2,3.49
233536,fill0,5,0.00,70.5,2,3.49
233536,fill0,6,0.00,68.1,2,3.50
233536,fill0,7,0.00,69.4,2,3.50
233536,fill0,8,0.00,61.9,2,3.49
233536,fill0,9,0.00,67.6,2,3.49
233536,fill0,10,0.00,67.4,2,3.49
233536,fill0,11,0.00,68.9,2,3.50
233536,fill0,12,0.00,68.0,2,3.50
233536,fill0,13,0.00,68.2,2,3.49
233536,fill0,14,0.00,69.0,2,3.49
233536,fill0,15,0.00,69.6,2,3.49
233536,fill0,16,0.00,68.6,2,3.50
233536,fill1,0,0.00,65.4,2,3.49
233536,fill1,1,0.00,71.0,2,3.49
233536,fill1,2,0.00,66.1,2,3.50
233536,fill1,3,0.00,70.5,2,3.49
233536,fill1,4,0.00,69.3,2,3.49
233536,fill1,5,0.00,70.1,2,3.49
233536,fill1,6,0.00,69.3,2,3.50
233536,fill1,7,0.00,65.1,2,3.50
233536,fill1,8,0.00,68.5,2,3.49
233536,fill1,9,0.00,70.7,2,3.49
233536,fill1,10,0.00,69.6,2,3.49
233536,fill1,11,0.00,68.2,2,3.50
233536,fill1,12,0.00,68.9,2,3.50
233536,fill1,13,0.00,68.5,2,3.49
233536,fill1,14,0.00,69.1,2,3.49
233536,fill1,15,0.00,66.5,2,3.49
233536,fill1,16,0.00,65.0,2,3.50
311380,fill0,0,0.00,70.2,2,3.49
311380,fill0,1,0.00,70.4,2,3.49
311380,fill0,2,0.00,69.3,2,3.50
311380,fill0,3,0.00,70.3,2,3.49
311380,fill0,4,0.00,70.0,2,3.49
311380,fill0,5,0.00,68.2,2,3.49
311380,fill0,6,0.00,70.8,2,3.50
311380,fill0,7,0.00,69.3,2,3.49
311380,fill0,8,0.00,67.2,2,3.49
311380,fill0,9,0.00,67.7,2,3.50
311380,fill0,10,0.00,69.9,2,3.49
311380,fill0,11,0.00,69.4,2,3.49
311380,fill0,12,0.00,69.8,2,3.49
311380,fill0,13,0.00,68.1,2,3.50
311380,fill0,14,0.00,69.3,2,3.49
311380,fill0,15,0.00,71.2,2,3.49
311380,fill0,16,0.00,68.7,2,3.50
311380,fill1,0,0.00,70.0,2,3.49
311380,fill1,1,0.00,69.7,2,3.49
311380,fill1,2,0.00,70.9,2,3.49
311380,fill1,3,0.00,71.8,2,3.50
311380,fill1,4,0.00,70.5,2,3.49
311380,fill1,5,0.00,70.5,2,3.49
311380,fill1,6,0.00,70.9,2,3.50
311380,fill1,7,0.00,69.6,2,3.50
311380,fill1,8,0.00,70.4,2,3.49
311380,fill1,9,0.00,71.5,2,3.49
311380,fill1,10,0.00,68.9,2,3.50
311380,fill1,11,0.00,71.2,2,3.49
311380,fill1,12,0.00,71.6,2,3.49
311380,fill1,13,0.00,69.9,2,3.49
311380,fill1,14,0.00,71.4,2,3.50
311380,fill1,15,0.00,69.0,2,3.49
311380,fill1,16,0.00,71.4,2,3.49
415176,fill0,0,0.01,69.5,2,3.50
415176,fill0,1,0.01,71.8,2,3.49
415176,fill0,2,0.01,71.7,2,3.49
415176,fill0,3,0.01,69.0,2,3.50
415176,fill0,4,0.01,70.8,2,3.49
415176,fill0,5,0.01,70.8,2,3.50
415176,fill0,6,0.01,72.8,2,3.49
415176,fill0,7,0.01,72.1,2,3.49
415176,fill0,8,0.01,71.9,2,3.50
415176,fill0,9,0.01,72.4,2,3.49
415176,fill0,10,0.01,71.9,2,3.49
415176,fill0,11,0.01,72.5,2,3.50
415176,fill0,12,0.01,71.8,2,3.49
415176,fill0,13,0.01,72.4,2,3.49
415176,fill0,14,0.01,72.0,2,3.50
415176,fill0,15,0.01,71.8,2,3.49
415176,fill0,16,0.01,72.3,2,3.50
415176,fill1,0,0.01,65.7,2,3.49
415176,fill1,1,0.01,66.1,2,3.50
415176,fill1,2,0.01,66.0,2,3.49
415176,fill1,3,0.01,63.7,2,3.49
415176,fill1,4,0.01,65.7,2,3.50
415176,fill1,5,0.01,65.2,2,3.49
415176,fill1,6,0.01,63.5,2,3.50
415176,fill1,7,0.01,64.4,2,3.49
415176,fill1,8,0.01,65.6,2,3.49
415176,fill1,9,0.01,67.4,2,3.50
415176,fill1,10,0.01,65.5,2,3.49
415176,fill1,11,0.01,64.8,2,3.50
415176,fill1,12,0.01,66.1,2,3.49
415176,fill1,13,0.01,64.1,2,3.49
415176,fill1,14,0.01,61.4,2,3.49
415176,fill1,15,0.01,62.5,2,3.49
415176,fill1,16,0.01,64.2,2,3.50
553568,fill0,0,0.01,70.1,2,3.50
553568,fill0,1,0.01,69.1,2,3.49
553568,fill0,2,0.01,70.3,2,3.50
553568,fill0,3,0.01,68.0,2,3.49
553568,fill0,4,0.01,70.4,2,3.50
553568,fill0,5,0.01,71.4,2,3.49
553568,fill0,6,0.01,71.8,2,3.50
553568,fill0,7,0.01,67.9,2,3.49
553568,fill0,8,0.01,70.7,2,3.50
553568,fill0,9,0.01,69.8,2,3.49
553568,fill0,10,0.01,70.7,2,3.50
553568,fill0,11,0.01,70.8,2,3.49
553568,fill0,12,0.01,71.3,2,3.50
553568,fill0,13,0.01,71.6,2,3.49
553568,fill0,14,0.01,71.8,2,3.50
553568,fill0,15,0.01,70.1,2,3.49
553568,fill0,16,0.01,71.0,2,3.50
553568,fill1,0,0.01,57.8,2,3.49
553568,fill1,1,0.01,57.3,2,3.49
553568,fill1,2,0.01,56.8,2,3.49
553568,fill1,3,0.01,57.5,2,3.50
553568,fill1,4,0.01,56.6,2,3.49
553568,fill1,5,0.01,57.8,2,3.49
553568,fill1,6,0.01,56.3,2,3.49
553568,fill1,7,0.01,57.6,2,3.49
553568,fill1,8,0.01,57.9,2,3.50
553568,fill1,9,0.01,57.2,2,3.49
553568,fill1,10,0.01,55.0,2,3.49
553568,fill1,11,0.01,56.2,2,3.49
553568,fill1,12,0.01,56.8,2,3.49
553568,fill1,13,0.01,56.6,2,3.50
553568,fill1,14,0.01,56.9,2,3.49
553568,fill1,15,0.01,57.6,2,3.49
553568,fill1,16,0.01,56.8,2,3.49
738088,fill0,0,0.01,61.3,2,3.49
738088,fill0,1,0.01,62.6,2,3.49
738088,fill0,2,0.01,61.4,2,3.49
738088,fill0,3,0.01,62.7,2,3.49
738088,fill0,4,0.01,62.5,2,3.49
738088,fill0,5,0.01,62.6,2,3.49
738088,fill0,6,0.01,62.5,2,3.49
738088,fill0,7,0.01,62.7,2,3.49
738088,fill0,8,0.01,61.7,2,3.49
738088,fill0,9,0.01,62.3,2,3.49
738088,fill0,10,0.01,62.1,2,3.49
738088,fill0,11,0.01,62.7,2,3.49
738088,fill0,12,0.01,62.3,2,3.49
738088,fill0,13,0.01,62.9,2,3.49
738088,fill0,14,0.01,62.6,2,3.49
738088,fill0,15,0.01,62.0,2,3.49
738088,fill0,16,0.01,61.4,2,3.49
738088,fill1,0,0.02,45.1,2,3.49
738088,fill1,1,0.02,45.8,2,3.49
738088,fill1,2,0.02,45.4,2,3.49
738088,fill1,3,0.02,45.0,2,3.49
738088,fill1,4,0.02,45.4,2,3.49
738088,fill1,5,0.02,45.6,2,3.49
738088,fill1,6,0.02,45.2,2,3.49
738088,fill1,7,0.02,45.2,2,3.49
738088,fill1,8,0.02,45.5,2,3.49
738088,fill1,9,0.02,45.5,2,3.49
738088,fill1,10,0.02,45.7,2,3.49
738088,fill1,11,0.02,45.7,2,3.49
738088,fill1,12,0.02,45.7,2,3.49
738088,fill1,13,0.02,45.5,2,3.49
738088,fill1,14,0.02,45.3,2,3.49
738088,fill1,15,0.02,45.1,2,3.49
738088,fill1,16,0.02,45.4,2,3.49
984120,fill0,0,0.02,57.5,2,3.49
984120,fill0,1,0.02,59.2,2,3.49
984120,fill0,2,0.02,58.2,2,3.49
984120,fill0,3,0.02,59.1,2,3.49
984120,fill0,4,0.02,59.2,2,3.49
984120,fill0,5,0.02,59.1,2,3.49
984120,fill0,6,0.02,59.1,2,3.49
984120,fill0,7,0.02,58.6,2,3.49
984120,fill0,8,0.02,59.0,2,3.49
984120,fill0,9,0.02,59.5,2,3.49
984120,fill0,10,0.02,58.6,2,3.49
984120,fill0,11,0.02,58.9,2,3.49
984120,fill0,12,0.02,58.7,2,3.49
984120,fill0,13,0.02,59.2,2,3.49
984120,fill0,14,0.02,58.9,2,3.49
984120,fill0,15,0.02,59.1,2,3.49
984120,fill0,16,0.02,58.4,2,3.49
984120,fill1,0,0.02,41.6,2,3.49
984120,fill1,1,0.02,41.9,2,3.49
984120,fill1,2,0.02,41.8,2,3.49
984120,fill1,3,0.02,41.5,2,3.49
984120,fill1,4,0.02,41.7,2,3.49
984120,fill1,5,0.02,41.8,2,3.49
984120,fill1,6,0.02,41.6,2,3.49
984120,fill1,7,0.02,41.6,2,3.49
984120,fill1,8,0.02,41.8,2,3.49
984120,fill1,9,0.02,41.6,2,3.49
984120,fill1,10,0.02,40.4,2,3.49
984120,fill1,11,0.02,41.8,2,3.49
984120,fill1,12,0.02,41.5,2,3.49
984120,fill1,13,0.02,41.7,2,3.49
984120,fill1,14,0.02,41.6,2,3.49
984120,fill1,15,0.02,41.8,2,3.49
984120,fill1,16,0.02,41.4,2,3.49
1312160,fill0,0,0.02,58.5,2,3.49
1312160,fill0,1,0.02,59.1,2,3.49
1312160,fill0,2,0.02,59.4,2,3.49
1312160,fill0,3,0.02,59.3,2,3.49
1312160,fill0,4,0.02,59.1,2,3.49
1312160,fill0,5,0.02,59.3,2,3.49
1312160,fill0,6,0.02,59.1,2,3.49
1312160,fill0,7,0.02,59.3,2,3.49
1312160,fill0,8,0.02,58.6,2,3.49
1312160,fill0,9,0.02,59.3,2,3.49
1312160,fill0,10,0.02,59.4,2,3.49
1312160,fill0,11,0.02,59.0,2,3.49
1312160,fill0,12,0.02,59.4,2,3.49
1312160,fill0,13,0.02,59.2,2,3.49
1312160,fill0,14,0.02,59.2,2,3.49
1312160,fill0,15,0.02,59.2,2,3.49
1312160,fill0,16,0.02,59.3,2,3.49
1312160,fill1,0,0.03,41.3,2,3.49
1312160,fill1,1,0.03,41.7,2,3.49
1312160,fill1,2,0.03,41.5,2,3.49
1312160,fill1,3,0.03,41.7,2,3.49
1312160,fill1,4,0.03,41.7,2,3.49
1312160,fill1,5,0.03,41.7,2,3.49
1312160,fill1,6,0.03,41.6,2,3.49
1312160,fill1,7,0.03,41.7,2,3.49
1312160,fill1,8,0.03,41.7,2,3.49
1312160,fill1,9,0.03,41.6,2,3.49
1312160,fill1,10,0.03,41.7,2,3.49
1312160,fill1,11,0.03,41.6,2,3.49
1312160,fill1,12,0.03,41.8,2,3.49
1312160,fill1,13,0.03,41.5,2,3.49
1312160,fill1,14,0.03,41.6,2,3.49
1312160,fill1,15,0.03,41.6,2,3.49
1312160,fill1,16,0.03,41.7,2,3.49
1749544,fill0,0,0.04,45.9,2,2.98
1749544,fill0,1,0.03,59.4,2,3.49
1749544,fill0,2,0.03,59.1,2,3.49
1749544,fill0,3,0.03,59.4,2,3.49
1749544,fill0,4,0.03,58.4,2,3.49
1749544,fill0,5,0.03,59.2,2,3.49
1749544,fill0,6,0.03,59.4,2,3.49
1749544,fill0,7,0.03,59.1,2,3.49
1749544,fill0,8,0.03,59.4,2,3.49
1749544,fill0,9,0.03,59.1,2,3.49
1749544,fill0,10,0.03,59.4,2,3.49
1749544,fill0,11,0.03,59.3,2,3.49
1749544,fill0,12,0.03,59.0,2,3.49
1749544,fill0,13,0.03,59.4,2,3.49
1749544,fill0,14,0.03,59.4,2,3.49
1749544,fill0,15,0.03,59.3,2,3.49
1749544,fill0,16,0.03,59.4,2,3.49
1749544,fill1,0,0.04,41.6,2,3.49
1749544,fill1,1,0.04,41.6,2,3.49
1749544,fill1,2,0.04,41.7,2,3.49
1749544,fill1,3,0.04,41.7,2,3.49
1749544,fill1,4,0.04,41.5,2,3.49
1749544,fill1,5,0.04,41.7,2,3.49
1749544,fill1,6,0.04,41.6,2,3.49
1749544,fill1,7,0.04,41.7,2,3.49
1749544,fill1,8,0.04,41.8,2,3.49
1749544,fill1,9,0.04,41.6,2,3.49
1749544,fill1,10,0.04,41.7,2,3.49
1749544,fill1,11,0.04,41.7,2,3.49
1749544,fill1,12,0.04,41.7,2,3.49
1749544,fill1,13,0.04,41.6,2,3.49
1749544,fill1,14,0.04,41.8,2,3.49
1749544,fill1,15,0.04,41.6,2,3.49
1749544,fill1,16,0.04,41.6,2,3.49
2332728,fill0,0,0.04,59.5,2,3.49
2332728,fill0,1,0.04,59.1,2,3.49
2332728,fill0,2,0.04,59.2,2,3.49
2332728,fill0,3,0.04,59.4,2,3.49
2332728,fill0,4,0.04,59.3,2,3.49
2332728,fill0,5,0.04,59.5,2,3.49
2332728,fill0,6,0.04,58.9,2,3.49
2332728,fill0,7,0.04,59.4,2,3.49
2332728,fill0,8,0.04,59.4,2,3.49
2332728,fill0,9,0.04,59.2,2,3.49
2332728,fill0,10,0.04,59.4,2,3.49
2332728,fill0,11,0.04,59.4,2,3.49
2332728,fill0,12,0.04,59.5,2,3.49
2332728,fill0,13,0.04,59.4,2,3.49
2332728,fill0,14,0.04,59.0,2,3.49
2332728,fill0,15,0.04,59.3,2,3.49
2332728,fill0,16,0.04,59.3,2,3.49
2332728,fill1,0,0.06,41.7,2,3.49
2332728,fill1,1,0.06,41.7,2,3.49
2332728,fill1,2,0.06,41.7,2,3.49
2332728,fill1,3,0.06,41.7,2,3.49
2332728,fill1,4,0.06,41.7,2,3.49
2332728,fill1,5,0.06,41.7,2,3.49
2332728,fill1,6,0.06,41.7,2,3.49
2332728,fill1,7,0.06,41.7,2,3.49
2332728,fill1,8,0.06,41.6,2,3.49
2332728,fill1,9,0.06,41.7,2,3.49
2332728,fill1,10,0.06,41.7,2,3.49
2332728,fill1,11,0.06,40.6,2,3.49
2332728,fill1,12,0.06,41.8,2,3.49
2332728,fill1,13,0.06,41.7,2,3.49
