Size,Algo,Trial,Stampms,GB/s,Iters,GHz
17536,fill0,6,0.00,195.6,6,3.49
17536,fill0,7,0.00,195.6,6,3.50
17536,fill0,8,0.00,195.6,6,3.49
17536,fill0,9,0.00,195.6,6,3.50
17536,fill0,10,0.00,195.2,6,3.49
17536,fill0,11,0.00,195.6,6,3.50
17536,fill0,12,0.00,194.8,6,3.48
17536,fill0,13,0.00,195.6,6,3.50
17536,fill0,14,0.00,194.8,6,3.48
17536,fill0,15,0.00,195.6,6,3.50
17536,fill0,16,0.00,195.6,6,3.49
17536,fill1,0,0.00,195.6,6,3.50
17536,fill1,1,0.00,195.6,6,3.49
17536,fill1,2,0.00,196.3,6,3.51
17536,fill1,3,0.00,195.6,6,3.49
17536,fill1,4,0.00,191.3,6,3.51
17536,fill1,5,0.00,195.9,6,3.50
17536,fill1,6,0.00,195.9,6,3.50
17536,fill1,7,0.00,196.3,6,3.51
17536,fill1,8,0.00,195.9,6,3.50
17536,fill1,9,0.00,196.3,6,3.51
17536,fill1,10,0.00,195.9,6,3.50
17536,fill1,11,0.00,195.9,6,3.50
17536,fill1,12,0.00,196.3,6,3.51
17536,fill1,13,0.00,196.3,6,3.51
17536,fill1,14,0.00,195.9,6,3.50
17536,fill1,15,0.00,196.3,6,3.51
17536,fill1,16,0.00,196.3,6,3.51
23380,fill0,0,0.00,198.1,5,3.50
23380,fill0,1,0.00,197.5,5,3.49
23380,fill0,2,0.00,198.1,5,3.50
23380,fill0,3,0.00,197.5,5,3.49
23380,fill0,4,0.00,197.5,5,3.49
23380,fill0,5,0.00,197.5,5,3.49
23380,fill0,6,0.00,197.8,5,3.49
23380,fill0,7,0.00,197.1,5,3.48
23380,fill0,8,0.00,198.1,5,3.50
23380,fill0,9,0.00,197.1,5,3.48
23380,fill0,10,0.00,197.8,5,3.49
23380,fill0,11,0.00,197.1,5,3.48
23380,fill0,12,0.00,198.1,5,3.50
23380,fill0,13,0.00,197.1,5,3.48
23380,fill0,14,0.00,197.8,5,3.49
23380,fill0,15,0.00,197.5,5,3.49
23380,fill0,16,0.00,198.1,5,3.50
23380,fill1,0,0.00,197.5,5,3.49
23380,fill1,1,0.00,198.1,5,3.51
23380,fill1,2,0.00,197.5,5,3.50
23380,fill1,3,0.00,197.8,5,3.50
23380,fill1,4,0.00,198.1,5,3.51
23380,fill1,5,0.00,197.5,5,3.50
23380,fill1,6,0.00,197.5,5,3.50
23380,fill1,7,0.00,198.1,5,3.51
23380,fill1,8,0.00,198.1,5,3.51
23380,fill1,9,0.00,197.5,5,3.49
23380,fill1,10,0.00,197.8,5,3.50
23380,fill1,11,0.00,198.1,5,3.51
23380,fill1,12,0.00,197.5,5,3.49
23380,fill1,13,0.00,197.5,5,3.50
23380,fill1,14,0.00,197.8,5,3.50
23380,fill1,15,0.00,198.1,5,3.51
23380,fill1,16,0.00,197.1,5,3.49
31172,fill0,0,0.00,199.5,4,3.48
31172,fill0,1,0.00,199.5,4,3.48
31172,fill0,2,0.00,199.5,4,3.48
31172,fill0,3,0.00,200.1,4,3.49
31172,fill0,4,0.00,199.5,4,3.48
31172,fill0,5,0.00,200.1,4,3.49
31172,fill0,6,0.00,199.5,4,3.48
31172,fill0,7,0.00,200.1,4,3.49
31172,fill0,8,0.00,199.5,4,3.48
31172,fill0,9,0.00,200.1,4,3.49
31172,fill0,10,0.00,200.1,4,3.50
31172,fill0,11,0.00,200.5,4,3.50
31172,fill0,12,0.00,199.5,4,3.48
31172,fill0,13,0.00,200.5,4,3.50
31172,fill0,14,0.00,199.5,4,3.48
31172,fill0,15,0.00,200.1,4,3.49
31172,fill0,16,0.00,200.5,4,3.50
31172,fill1,0,0.00,201.1,4,3.51
31172,fill1,1,0.00,201.1,4,3.51
31172,fill1,2,0.00,200.5,4,3.50
31172,fill1,3,0.00,200.5,4,3.50
31172,fill1,4,0.00,201.1,4,3.51
31172,fill1,5,0.00,200.1,4,3.49
31172,fill1,6,0.00,201.1,4,3.51
31172,fill1,7,0.00,200.5,4,3.50
31172,fill1,8,0.00,200.5,4,3.50
31172,fill1,9,0.00,200.5,4,3.50
31172,fill1,10,0.00,200.5,4,3.50
31172,fill1,11,0.00,200.5,4,3.50
31172,fill1,12,0.00,200.1,4,3.49
31172,fill1,13,0.00,200.1,4,3.49
31172,fill1,14,0.00,200.5,4,3.50
31172,fill1,15,0.00,200.5,4,3.50
31172,fill1,16,0.00,200.5,4,3.50
41564,fill0,0,0.00,200.1,3,3.49
41564,fill0,1,0.00,200.1,3,3.49
41564,fill0,2,0.00,199.5,3,3.49
41564,fill0,3,0.00,200.1,3,3.49
41564,fill0,4,0.00,200.5,3,3.50
41564,fill0,5,0.00,199.5,3,3.48
41564,fill0,6,0.00,200.1,3,3.49
41564,fill0,7,0.00,200.5,3,3.50
41564,fill0,8,0.00,200.1,3,3.50
41564,fill0,9,0.00,200.1,3,3.49
41564,fill0,10,0.00,200.1,3,3.50
41564,fill0,11,0.00,200.5,3,3.50
41564,fill0,12,0.00,200.1,3,3.49
41564,fill0,13,0.00,200.5,3,3.50
41564,fill0,14,0.00,200.5,3,3.50
41564,fill0,15,0.00,200.5,3,3.50
41564,fill0,16,0.00,200.1,3,3.50
41564,fill1,0,0.00,200.1,3,3.50
41564,fill1,1,0.00,199.5,3,3.49
41564,fill1,2,0.00,200.1,3,3.50
41564,fill1,3,0.00,199.5,3,3.49
41564,fill1,4,0.00,200.1,3,3.50
41564,fill1,5,0.00,200.5,3,3.50
41564,fill1,6,0.00,199.5,3,3.49
41564,fill1,7,0.00,199.5,3,3.49
41564,fill1,8,0.00,199.5,3,3.49
41564,fill1,9,0.00,199.5,3,3.49
41564,fill1,10,0.00,199.5,3,3.49
41564,fill1,11,0.00,199.5,3,3.49
41564,fill1,12,0.00,199.5,3,3.49
41564,fill1,13,0.00,199.5,3,3.49
41564,fill1,14,0.00,199.5,3,3.49
41564,fill1,15,0.00,198.9,3,3.48
41564,fill1,16,0.00,199.2,3,3.48
55420,fill0,0,0.00,64.6,2,3.49
55420,fill0,1,0.00,65.4,2,3.49
55420,fill0,2,0.00,63.6,2,3.49
55420,fill0,3,0.00,63.8,2,3.49
55420,fill0,4,0.00,65.0,2,3.49
55420,fill0,5,0.00,62.8,2,3.49
55420,fill0,6,0.00,62.5,2,3.49
55420,fill0,7,0.00,64.8,2,3.49
55420,fill0,8,0.00,64.1,2,3.49
55420,fill0,9,0.00,65.9,2,3.49
55420,fill0,10,0.00,63.4,2,3.49
55420,fill0,11,0.00,64.9,2,3.50
55420,fill0,12,0.00,65.8,2,3.50
55420,fill0,13,0.00,65.4,2,3.50
55420,fill0,14,0.00,66.2,2,3.50
55420,fill0,15,0.00,63.2,2,3.50
55420,fill0,16,0.00,65.0,2,3.50
55420,fill1,0,0.00,61.6,2,3.45
55420,fill1,1,0.00,63.9,2,3.54
55420,fill1,2,0.00,65.1,2,3.50
55420,fill1,3,0.00,64.7,2,3.49
55420,fill1,4,0.00,64.2,2,3.50
55420,fill1,5,0.00,65.5,2,3.50
55420,fill1,6,0.00,63.8,2,3.50
55420,fill1,7,0.00,65.8,2,3.50
55420,fill1,8,0.00,64.5,2,3.50
55420,fill1,9,0.00,66.0,2,3.50
55420,fill1,10,0.00,66.1,2,3.49
55420,fill1,11,0.00,63.2,2,3.49
55420,fill1,12,0.00,66.4,2,3.49
55420,fill1,13,0.00,62.7,2,3.49
55420,fill1,14,0.00,64.3,2,3.48
55420,fill1,15,0.00,63.3,2,3.49
55420,fill1,16,0.00,62.8,2,3.49
73892,fill0,0,0.00,67.6,2,3.49
73892,fill0,1,0.00,68.0,2,3.49
73892,fill0,2,0.00,64.0,2,3.49
73892,fill0,3,0.00,63.9,2,3.49
73892,fill0,4,0.00,70.5,2,3.50
73892,fill0,5,0.00,60.6,2,3.50
73892,fill0,6,0.00,61.9,2,3.50
73892,fill0,7,0.00,62.7,2,3.50
73892,fill0,8,0.00,68.1,2,3.50
73892,fill0,9,0.00,64.6,2,3.50
73892,fill0,10,0.00,63.6,2,3.50
73892,fill0,11,0.00,64.0,2,3.49
73892,fill0,12,0.00,67.7,2,3.49
73892,fill0,13,0.00,64.6,2,3.49
73892,fill0,14,0.00,63.8,2,3.49
73892,fill0,15,0.00,64.0,2,3.49
73892,fill0,16,0.00,67.1,2,3.49
73892,fill1,0,0.00,62.3,2,3.49
73892,fill1,1,0.00,66.0,2,3.49
73892,fill1,2,0.00,62.9,2,3.49
73892,fill1,3,0.00,63.1,2,3.49
73892,fill1,4,0.00,62.8,2,3.49
73892,fill1,5,0.00,64.5,2,3.50
73892,fill1,6,0.00,62.9,2,3.50
73892,fill1,7,0.00,61.8,2,3.50
73892,fill1,8,0.00,61.6,2,3.50
73892,fill1,9,0.00,62.9,2,3.49
73892,fill1,10,0.00,66.7,2,3.49
73892,fill1,11,0.00,66.8,2,3.49
73892,fill1,12,0.00,62.8,2,3.49
73892,fill1,13,0.00,66.2,2,3.49
73892,fill1,14,0.00,65.0,2,3.49
73892,fill1,15,0.00,65.7,2,3.49
73892,fill1,16,0.00,63.7,2,3.49
98524,fill0,0,0.00,67.9,2,3.49
98524,fill0,1,0.00,62.3,2,3.50
98524,fill0,2,0.00,66.6,2,3.50
98524,fill0,3,0.00,63.4,2,3.50
98524,fill0,4,0.00,67.3,2,3.49
98524,fill0,5,0.00,66.8,2,3.49
98524,fill0,6,0.00,63.5,2,3.49
98524,fill0,7,0.00,63.4,2,3.49
98524,fill0,8,0.00,67.0,2,3.49
98524,fill0,9,0.00,62.0,2,3.49
98524,fill0,10,0.00,63.0,2,3.50
98524,fill0,11,0.00,63.3,2,3.50
98524,fill0,12,0.00,63.4,2,3.50
98524,fill0,13,0.00,63.1,2,3.50
98524,fill0,14,0.00,66.5,2,3.49
98524,fill0,15,0.00,65.6,2,3.49
98524,fill0,16,0.00,62.6,2,3.49
98524,fill1,0,0.00,63.2,2,3.49
98524,fill1,1,0.00,65.4,2,3.49
98524,fill1,2,0.00,62.7,2,3.49
98524,fill1,3,0.00,63.6,2,3.50
98524,fill1,4,0.00,69.8,2,3.50
98524,fill1,5,0.00,62.2,2,3.50
98524,fill1,6,0.00,65.4,2,3.50
98524,fill1,7,0.00,63.8,2,3.49
98524,fill1,8,0.00,63.7,2,3.49
98524,fill1,9,0.00,63.5,2,3.49
98524,fill1,10,0.00,62.4,2,3.48
98524,fill1,11,0.00,60.9,2,3.49
98524,fill1,12,0.00,69.0,2,3.49
98524,fill1,13,0.00,67.1,2,3.49
98524,fill1,14,0.00,62.9,2,3.50
98524,fill1,15,0.00,64.0,2,3.50
98524,fill1,16,0.00,63.6,2,3.50
131364,fill0,0,0.00,68.2,2,3.49
131364,fill0,1,0.00,63.2,2,3.49
131364,fill0,2,0.00,63.5,2,3.50
131364,fill0,3,0.00,69.9,2,3.50
131364,fill0,4,0.00,65.5,2,3.49
131364,fill0,5,0.00,68.3,2,3.49
131364,fill0,6,0.00,64.7,2,3.49
131364,fill0,7,0.00,66.3,2,3.49
131364,fill0,8,0.00,63.9,2,3.49
131364,fill0,9,0.00,63.8,2,3.49
131364,fill0,10,0.00,64.9,2,3.50
131364,fill0,11,0.00,65.3,2,3.50
131364,fill0,12,0.00,62.9,2,3.49
131364,fill0,13,0.00,63.2,2,3.49
131364,fill0,14,0.00,68.2,2,3.49
131364,fill0,15,0.00,69.0,2,3.49
131364,fill0,16,0.00,65.8,2,3.49
131364,fill1,0,0.00,68.3,2,3.50
131364,fill1,1,0.00,66.3,2,3.49
131364,fill1,2,0.00,63.2,2,3.49
131364,fill1,3,0.00,63.8,2,3.49
131364,fill1,4,0.00,66.8,2,3.49
131364,fill1,5,0.00,62.7,2,3.50
131364,fill1,6,0.00,63.0,2,3.50
131364,fill1,7,0.00,66.7,2,3.50
131364,fill1,8,0.00,63.2,2,3.49
131364,fill1,9,0.00,63.6,2,3.49
131364,fill1,10,0.00,65.3,2,3.49
131364,fill1,11,0.00,63.8,2,3.49
131364,fill1,12,0.00,66.2,2,3.49
131364,fill1,13,0.00,66.4,2,3.50
131364,fill1,14,0.00,65.2,2,3.50
131364,fill1,15,0.00,64.9,2,3.50
131364,fill1,16,0.00,64.1,2,3.49
175152,fill0,0,0.00,65.2,2,3.49
175152,fill0,1,0.00,63.4,2,3.49
175152,fill0,2,0.00,63.9,2,3.49
175152,fill0,3,0.00,63.5,2,3.49
175152,fill0,4,0.00,69.4,2,3.50
175152,fill0,5,0.00,63.5,2,3.49
175152,fill0,6,0.00,69.7,2,3.50
175152,fill0,7,0.00,65.6,2,3.49
175152,fill0,8,0.00,64.2,2,3.49
175152,fill0,9,0.00,69.5,2,3.49
175152,fill0,10,0.00,66.9,2,3.50
175152,fill0,11,0.00,68.1,2,3.50
175152,fill0,12,0.00,63.6,2,3.49
175152,fill0,13,0.00,62.5,2,3.49
175152,fill0,14,0.00,68.4,2,3.49
175152,fill0,15,0.00,69.4,2,3.49
175152,fill0,16,0.00,66.7,2,3.50
175152,fill1,0,0.00,66.4,2,3.50
175152,fill1,1,0.00,64.3,2,3.50
175152,fill1,2,0.00,67.9,2,3.49
175152,fill1,3,0.00,66.8,2,3.49
175152,fill1,4,0.00,69.4,2,3.49
175152,fill1,5,0.00,63.6,2,3.49
175152,fill1,6,0.00,62.8,2,3.50
175152,fill1,7,0.00,70.5,2,3.50
175152,fill1,8,0.00,64.7,2,3.49
175152,fill1,9,0.00,66.8,2,3.49
175152,fill1,10,0.00,64.6,2,3.49
175152,fill1,11,0.00,64.1,2,3.49
175152,fill1,12,0.00,69.4,2,3.50
175152,fill1,13,0.00,64.5,2,3.50
175152,fill1,14,0.00,66.1,2,3.49
175152,fill1,15,0.00,66.5,2,3.49
175152,fill1,16,0.00,69.0,2,3.49
233536,fill0,0,0.00,65.6,2,3.49
233536,fill0,1,0.00,64.7,2,3.49
233536,fill0,2,0.00,64.9,2,3.49
233536,fill0,3,0.00,70.9,2,3.50
233536,fill0,4,0.00,63.3,2,3.50
233536,fill0,5,0.00,65.3,2,3.49
233536,fill0,6,0.00,64.2,2,3.49
233536,fill0,7,0.00,66.6,2,3.49
233536,fill0,8,0.00,66.4,2,3.50
233536,fill0,9,0.00,66.7,2,3.49
233536,fill0,10,0.00,64.9,2,3.49
233536,fill0,11,0.00,66.1,2,3.49
233536,fill0,12,0.00,64.6,2,3.50
233536,fill0,13,0.00,63.6,2,3.49
233536,fill0,14,0.00,63.9,2,3.49
233536,fill0,15,0.00,65.2,2,3.49
233536,fill0,16,0.00,69.1,2,3.50
233536,fill1,0,0.00,66.3,2,3.49
233536,fill1,1,0.00,63.7,2,3.49
233536,fill1,2,0.00,63.4,2,3.50
233536,fill1,3,0.00,67.1,2,3.50
233536,fill1,4,0.00,63.9,2,3.49
233536,fill1,5,0.00,65.1,2,3.49
233536,fill1,6,0.00,64.2,2,3.50
233536,fill1,7,0.00,64.4,2,3.50
233536,fill1,8,0.00,67.7,2,3.49
233536,fill1,9,0.00,66.6,2,3.49
233536,fill1,10,0.00,66.9,2,3.49
233536,fill1,11,0.00,68.1,2,3.50
233536,fill1,12,0.00,64.9,2,3.49
233536,fill1,13,0.00,68.2,2,3.49
233536,fill1,14,0.00,63.0,2,3.49
233536,fill1,15,0.00,68.7,2,3.50
233536,fill1,16,0.00,64.4,2,3.50
311380,fill0,0,0.00,67.6,2,3.49
311380,fill0,1,0.00,66.2,2,3.50
311380,fill0,2,0.00,65.9,2,3.49
311380,fill0,3,0.00,62.8,2,3.49
311380,fill0,4,0.00,64.1,2,3.49
311380,fill0,5,0.00,67.6,2,3.50
311380,fill0,6,0.00,68.5,2,3.49
311380,fill0,7,0.00,65.8,2,3.49
311380,fill0,8,0.00,68.2,2,3.50
311380,fill0,9,0.00,65.4,2,3.49
311380,fill0,10,0.00,65.1,2,3.49
311380,fill0,11,0.00,70.6,2,3.49
311380,fill0,12,0.00,69.4,2,3.50
311380,fill0,13,0.00,64.9,2,3.49
311380,fill0,14,0.00,70.8,2,3.49
311380,fill0,15,0.00,70.0,2,3.50
311380,fill0,16,0.00,64.5,2,3.49
311380,fill1,0,0.00,65.2,2,3.49
311380,fill1,1,0.00,65.5,2,3.50
311380,fill1,2,0.00,64.3,2,3.49
311380,fill1,3,0.00,68.1,2,3.49
311380,fill1,4,0.00,67.7,2,3.50
311380,fill1,5,0.00,63.9,2,3.49
311380,fill1,6,0.00,68.4,2,3.49
311380,fill1,7,0.00,67.0,2,3.50
311380,fill1,8,0.00,69.1,2,3.50
311380,fill1,9,0.00,65.0,2,3.49
311380,fill1,10,0.00,69.9,2,3.49
311380,fill1,11,0.00,64.5,2,3.50
311380,fill1,12,0.00,62.8,2,3.49
311380,fill1,13,0.00,67.9,2,3.49
311380,fill1,14,0.00,67.7,2,3.50
311380,fill1,15,0.00,65.1,2,3.49
311380,fill1,16,0.00,62.9,2,3.49
415176,fill0,0,0.01,65.9,2,3.50
415176,fill0,1,0.01,67.9,2,3.49
415176,fill0,2,0.01,64.9,2,3.50
415176,fill0,3,0.01,66.7,2,3.49
415176,fill0,4,0.01,65.7,2,3.49
415176,fill0,5,0.01,67.3,2,3.50
415176,fill0,6,0.01,64.8,2,3.49
415176,fill0,7,0.01,65.8,2,3.50
415176,fill0,8,0.01,67.2,2,3.49
415176,fill0,9,0.01,68.0,2,3.49
415176,fill0,10,0.01,69.5,2,3.50
415176,fill0,11,0.01,68.9,2,3.49
415176,fill0,12,0.01,66.1,2,3.50
415176,fill0,13,0.01,67.2,2,3.49
415176,fill0,14,0.01,66.7,2,3.49
415176,fill0,15,0.01,69.6,2,3.50
415176,fill0,16,0.01,64.8,2,3.49
415176,fill1,0,0.01,67.5,2,3.50
415176,fill1,1,0.01,68.9,2,3.49
415176,fill1,2,0.01,69.8,2,3.50
415176,fill1,3,0.01,68.5,2,3.49
415176,fill1,4,0.01,66.7,2,3.49
415176,fill1,5,0.01,69.7,2,3.50
415176,fill1,6,0.01,67.8,2,3.49
415176,fill1,7,0.01,69.4,2,3.49
415176,fill1,8,0.01,64.5,2,3.50
415176,fill1,9,0.01,64.9,2,3.49
415176,fill1,10,0.01,66.1,2,3.50
415176,fill1,11,0.01,69.5,2,3.49
415176,fill1,12,0.01,67.5,2,3.49
415176,fill1,13,0.01,65.8,2,3.50
415176,fill1,14,0.01,66.2,2,3.49
415176,fill1,15,0.01,68.1,2,3.50
415176,fill1,16,0.01,68.5,2,3.49
553568,fill0,0,0.01,64.7,2,3.50
553568,fill0,1,0.01,63.2,2,3.49
553568,fill0,2,0.01,60.0,2,3.50
553568,fill0,3,0.01,57.9,2,3.49
553568,fill0,4,0.01,62.3,2,3.49
553568,fill0,5,0.01,63.3,2,3.49
553568,fill0,6,0.01,61.2,2,3.49
553568,fill0,7,0.01,61.5,2,3.50
553568,fill0,8,0.01,62.2,2,3.49
553568,fill0,9,0.01,57.7,2,3.50
553568,fill0,10,0.01,51.6,2,3.49
553568,fill0,11,0.02,23.7,2,1.42
553568,fill0,12,0.01,52.7,2,3.29
553568,fill0,13,0.01,54.9,2,3.29
553568,fill0,14,0.01,59.1,2,3.30
553568,fill0,15,0.01,53.5,2,3.29
553568,fill0,16,0.03,21.2,2,1.26
553568,fill1,0,0.01,58.5,2,3.49
553568,fill1,1,0.01,55.5,2,3.49
553568,fill1,2,0.01,56.0,2,3.49
553568,fill1,3,0.01,53.9,2,3.49
553568,fill1,4,0.01,54.3,2,3.49
553568,fill1,5,0.01,57.3,2,3.49
553568,fill1,6,0.01,55.4,2,3.49
553568,fill1,7,0.01,57.9,2,3.50
553568,fill1,8,0.01,58.7,2,3.49
553568,fill1,9,0.01,55.7,2,3.49
553568,fill1,10,0.01,54.1,2,3.49
553568,fill1,11,0.01,55.5,2,3.49
553568,fill1,12,0.01,47.6,2,3.49
553568,fill1,13,0.01,54.7,2,3.49
553568,fill1,14,0.01,54.7,2,3.49
553568,fill1,15,0.01,54.0,2,3.49
553568,fill1,16,0.01,56.3,2,3.49
738088,fill0,0,0.01,51.4,2,3.49
738088,fill0,1,0.01,50.7,2,3.49
738088,fill0,2,0.01,51.1,2,3.49
738088,fill0,3,0.01,50.7,2,3.49
738088,fill0,4,0.01,50.5,2,3.49
738088,fill0,5,0.02,48.8,2,3.49
738088,fill0,6,0.01,51.7,2,3.49
738088,fill0,7,0.01,49.6,2,3.49
738088,fill0,8,0.01,49.5,2,3.49
738088,fill0,9,0.01,51.7,2,3.49
738088,fill0,10,0.02,49.2,2,3.49
738088,fill0,11,0.02,48.9,2,3.49
738088,fill0,12,0.01,50.9,2,3.49
738088,fill0,13,0.02,49.0,2,3.49
738088,fill0,14,0.01,51.3,2,3.49
738088,fill0,15,0.01,49.3,2,3.49
738088,fill0,16,0.01,49.2,2,3.49
738088,fill1,0,0.02,43.6,2,3.49
738088,fill1,1,0.02,43.5,2,3.49
738088,fill1,2,0.02,43.8,2,3.49
738088,fill1,3,0.02,43.5,2,3.49
738088,fill1,4,0.02,44.7,2,3.49
738088,fill1,5,0.02,43.9,2,3.49
738088,fill1,6,0.02,43.6,2,3.49
738088,fill1,7,0.02,42.1,2,3.49
738088,fill1,8,0.02,43.5,2,3.49
738088,fill1,9,0.02,44.4,2,3.49
738088,fill1,10,0.02,45.0,2,3.49
738088,fill1,11,0.02,45.3,2,3.49
738088,fill1,12,0.02,45.1,2,3.49
738088,fill1,13,0.02,44.5,2,3.49
738088,fill1,14,0.02,45.2,2,3.49
738088,fill1,15,0.02,44.0,2,3.49
738088,fill1,16,0.02,45.0,2,3.49
984120,fill0,0,0.02,44.1,2,3.49
984120,fill0,1,0.02,44.8,2,3.49
984120,fill0,2,0.02,47.4,2,3.49
984120,fill0,3,0.02,45.2,2,3.49
984120,fill0,4,0.02,45.9,2,3.49
984120,fill0,5,0.02,45.0,2,3.49
984120,fill0,6,0.02,45.5,2,3.49
984120,fill0,7,0.02,45.7,2,3.49
984120,fill0,8,0.02,45.6,2,3.49
984120,fill0,9,0.02,45.6,2,3.49
984120,fill0,10,0.02,46.9,2,3.49
984120,fill0,11,0.02,45.4,2,3.49
984120,fill0,12,0.02,47.6,2,3.49
984120,fill0,13,0.02,47.8,2,3.49
984120,fill0,14,0.02,47.4,2,3.49
984120,fill0,15,0.02,45.7,2,3.49
984120,fill0,16,0.02,44.1,2,3.49
984120,fill1,0,0.02,40.0,2,3.49
984120,fill1,1,0.02,40.6,2,3.49
984120,fill1,2,0.02,40.1,2,3.49
984120,fill1,3,0.02,40.5,2,3.49
984120,fill1,4,0.02,41.5,2,3.49
984120,fill1,5,0.02,40.6,2,3.49
984120,fill1,6,0.02,41.0,2,3.49
984120,fill1,7,0.02,41.1,2,3.49
984120,fill1,8,0.02,41.4,2,3.49
984120,fill1,9,0.02,40.9,2,3.49
984120,fill1,10,0.02,40.6,2,3.49
984120,fill1,11,0.02,40.8,2,3.49
984120,fill1,12,0.02,40.2,2,3.49
984120,fill1,13,0.02,40.9,2,3.49
984120,fill1,14,0.02,40.9,2,3.49
984120,fill1,15,0.02,41.2,2,3.49
984120,fill1,16,0.02,40.9,2,3.49
1312160,fill0,0,0.03,45.8,2,3.49
1312160,fill0,1,0.03,46.0,2,3.49
1312160,fill0,2,0.03,45.3,2,3.49
1312160,fill0,3,0.03,44.6,2,3.49
1312160,fill0,4,0.03,46.4,2,3.49
1312160,fill0,5,0.03,45.9,2,3.49
1312160,fill0,6,0.03,45.9,2,3.49
1312160,fill0,7,0.03,43.5,2,3.49
1312160,fill0,8,0.03,45.8,2,3.49
1312160,fill0,9,0.03,45.7,2,3.49
1312160,fill0,10,0.03,46.5,2,3.49
1312160,fill0,11,0.03,45.9,2,3.49
1312160,fill0,12,0.03,45.0,2,3.49
1312160,fill0,13,0.03,43.4,2,3.49
1312160,fill0,14,0.03,46.0,2,3.49
1312160,fill0,15,0.03,45.8,2,3.49
1312160,fill0,16,0.03,45.8,2,3.49
1312160,fill1,0,0.03,41.0,2,3.49
1312160,fill1,1,0.03,40.8,2,3.49
1312160,fill1,2,0.03,41.2,2,3.49
1312160,fill1,3,0.03,40.9,2,3.49
1312160,fill1,4,0.03,41.1,2,3.49
1312160,fill1,5,0.03,41.3,2,3.49
1312160,fill1,6,0.03,41.7,2,3.49
1312160,fill1,7,0.03,40.3,2,3.49
1312160,fill1,8,0.03,41.3,2,3.49
1312160,fill1,9,0.03,41.0,2,3.49
1312160,fill1,10,0.03,41.2,2,3.49
1312160,fill1,11,0.05,27.4,2,2.46
1312160,fill1,12,0.05,27.5,2,2.36
1312160,fill1,13,0.03,41.1,2,3.49
1312160,fill1,14,0.03,41.0,2,3.49
1312160,fill1,15,0.03,40.8,2,3.49
1312160,fill1,16,0.03,41.3,2,3.49
1749544,fill0,0,0.04,44.4,2,3.49
1749544,fill0,1,0.04,46.3,2,3.49
1749544,fill0,2,0.04,44.8,2,3.49
1749544,fill0,3,0.04,44.9,2,3.49
1749544,fill0,4,0.04,45.7,2,3.49
1749544,fill0,5,0.04,45.4,2,3.49
1749544,fill0,6,0.04,45.7,2,3.49
1749544,fill0,7,0.04,45.9,2,3.49
1749544,fill0,8,0.04,44.1,2,3.49
1749544,fill0,9,0.04,45.3,2,3.49
1749544,fill0,10,0.04,45.9,2,3.49
1749544,fill0,11,0.04,44.9,2,3.49
1749544,fill0,12,0.04,46.0,2,3.49
1749544,fill0,13,0.04,44.6,2,3.49
1749544,fill0,14,0.04,45.7,2,3.49
1749544,fill0,15,0.04,44.5,2,3.49
1749544,fill0,16,0.04,44.7,2,3.49
1749544,fill1,0,0.04,40.2,2,3.49
1749544,fill1,1,0.04,41.0,2,3.49
1749544,fill1,2,0.04,41.0,2,3.49
1749544,fill1,3,0.04,41.6,2,3.49
1749544,fill1,4,0.04,41.5,2,3.49
1749544,fill1,5,0.04,39.3,2,3.49
1749544,fill1,6,0.04,40.8,2,3.49
1749544,fill1,7,0.04,40.0,2,3.49
1749544,fill1,8,0.04,41.1,2,3.49
1749544,fill1,9,0.04,40.6,2,3.49
1749544,fill1,10,0.04,40.5,2,3.49
1749544,fill1,11,0.04,41.6,2,3.49
1749544,fill1,12,0.04,40.8,2,3.49
1749544,fill1,13,0.04,39.3,2,3.49
1749544,fill1,14,0.04,40.8,2,3.49
1749544,fill1,15,0.04,40.9,2,3.49
1749544,fill1,16,0.04,41.0,2,3.49
2332728,fill0,0,0.05,44.7,2,3.49
2332728,fill0,1,0.05,43.8,2,3.49
2332728,fill0,2,0.05,43.3,2,3.49
2332728,fill0,3,0.05,43.9,2,3.49
2332728,fill0,4,0.05,45.3,2,3.49
2332728,fill0,5,0.05,44.9,2,3.49
2332728,fill0,6,0.05,44.2,2,3.49
2332728,fill0,7,0.05,44.9,2,3.49
2332728,fill0,8,0.05,45.7,2,3.49
2332728,fill0,9,0.05,45.1,2,3.49
2332728,fill0,10,0.05,45.8,2,3.49
2332728,fill0,11,0.05,44.4,2,3.49
2332728,fill0,12,0.05,42.8,2,3.49
2332728,fill0,13,0.05,45.6,2,3.49
2332728,fill0,14,0.05,43.8,2,3.49
2332728,fill0,15,0.05,44.7,2,3.49
2332728,fill0,16,0.05,45.7,2,3.49
2332728,fill1,0,0.06,40.3,2,3.49
2332728,fill1,1,0.06,41.5,2,3.49
2332728,fill1,2,0.06,40.6,2,3.49
2332728,fill1,3,0.06,40.4,2,3.49
2332728,fill1,4,0.06,41.1,2,3.49
2332728,fill1,5,0.06,41.4,2,3.49
2332728,fill1,6,0.06,41.0,2,3.49
2332728,fill1,7,0.06,40.6,2,3.49
2332728,fill1,8,0.06,41.0,2,3.49
2332728,fill1,9,0.06,41.8,2,3.49
2332728,fill1,10,0.06,40.9,2,3.49
2332728,fill1,11,0.06,38.9,2,3.49
2332728,fill1,12,0.06,41.3,2,3.49
2332728,fill1,13,0.06,41.4,2,3.49
