Size,Algo,Trial,Stampms,GB/s,Iters,GHz
17536,fill0,6,0.00,92.5,6,3.50
17536,fill0,7,0.00,92.3,6,3.49
17536,fill0,8,0.00,92.3,6,3.50
17536,fill0,9,0.00,181.4,6,3.49
17536,fill0,10,0.00,195.6,6,3.50
17536,fill0,11,0.00,195.9,6,3.50
17536,fill0,12,0.00,195.2,6,3.49
17536,fill0,13,0.00,195.9,6,3.50
17536,fill0,14,0.00,195.6,6,3.50
17536,fill0,15,0.00,195.6,6,3.50
17536,fill0,16,0.00,196.3,6,3.51
17536,fill1,0,0.00,195.6,6,3.49
17536,fill1,1,0.00,195.2,6,3.49
17536,fill1,2,0.00,195.6,6,3.49
17536,fill1,3,0.00,195.6,6,3.50
17536,fill1,4,0.00,195.6,6,3.50
17536,fill1,5,0.00,195.2,6,3.49
17536,fill1,6,0.00,195.6,6,3.50
17536,fill1,7,0.00,195.6,6,3.49
17536,fill1,8,0.00,195.6,6,3.49
17536,fill1,9,0.00,194.8,6,3.49
17536,fill1,10,0.00,194.8,6,3.48
17536,fill1,11,0.00,195.6,6,3.50
17536,fill1,12,0.00,194.8,6,3.48
17536,fill1,13,0.00,194.8,6,3.49
17536,fill1,14,0.00,195.6,6,3.50
17536,fill1,15,0.00,195.2,6,3.49
17536,fill1,16,0.00,195.9,6,3.50
23380,fill0,0,0.00,92.9,5,3.50
23380,fill0,1,0.00,92.9,5,3.50
23380,fill0,2,0.00,92.8,5,3.49
23380,fill0,3,0.00,92.9,5,3.50
23380,fill0,4,0.00,92.8,5,3.49
23380,fill0,5,0.00,92.8,5,3.49
23380,fill0,6,0.00,92.8,5,3.49
23380,fill0,7,0.00,127.3,5,3.49
23380,fill0,8,0.00,197.8,5,3.49
23380,fill0,9,0.00,198.1,5,3.50
23380,fill0,10,0.00,197.5,5,3.48
23380,fill0,11,0.00,198.1,5,3.50
23380,fill0,12,0.00,197.5,5,3.48
23380,fill0,13,0.00,198.1,5,3.50
23380,fill0,14,0.00,197.5,5,3.48
23380,fill0,15,0.00,197.8,5,3.49
23380,fill0,16,0.00,197.5,5,3.48
23380,fill1,0,0.00,92.8,5,3.50
23380,fill1,1,0.00,92.8,5,3.50
23380,fill1,2,0.00,110.0,5,3.50
23380,fill1,3,0.00,198.1,5,3.50
23380,fill1,4,0.00,198.5,5,3.51
23380,fill1,5,0.00,197.1,5,3.50
23380,fill1,6,0.00,197.8,5,3.49
23380,fill1,7,0.00,198.5,5,3.50
23380,fill1,8,0.00,198.1,5,3.50
23380,fill1,9,0.00,198.1,5,3.50
23380,fill1,10,0.00,198.5,5,3.50
23380,fill1,11,0.00,197.5,5,3.49
23380,fill1,12,0.00,198.1,5,3.50
23380,fill1,13,0.00,197.5,5,3.49
23380,fill1,14,0.00,198.1,5,3.50
23380,fill1,15,0.00,197.8,5,3.49
23380,fill1,16,0.00,198.1,5,3.50
31172,fill0,0,0.00,199.5,4,3.49
31172,fill0,1,0.00,199.5,4,3.49
31172,fill0,2,0.00,198.5,4,3.49
31172,fill0,3,0.00,199.5,4,3.49
31172,fill0,4,0.00,199.2,4,3.49
31172,fill0,5,0.00,199.5,4,3.49
31172,fill0,6,0.00,199.5,4,3.49
31172,fill0,7,0.00,199.5,4,3.49
31172,fill0,8,0.00,199.5,4,3.49
31172,fill0,9,0.00,200.1,4,3.50
31172,fill0,10,0.00,199.5,4,3.49
31172,fill0,11,0.00,199.5,4,3.49
31172,fill0,12,0.00,199.5,4,3.49
31172,fill0,13,0.00,200.5,4,3.51
31172,fill0,14,0.00,199.5,4,3.49
31172,fill0,15,0.00,199.5,4,3.49
31172,fill0,16,0.00,200.1,4,3.50
31172,fill1,0,0.00,93.3,4,3.49
31172,fill1,1,0.00,93.5,4,3.48
31172,fill1,2,0.00,93.2,4,3.49
31172,fill1,3,0.00,93.2,4,3.49
31172,fill1,4,0.00,93.7,4,3.49
31172,fill1,5,0.00,93.3,4,3.49
31172,fill1,6,0.00,93.8,4,3.49
31172,fill1,7,0.00,93.8,4,3.50
31172,fill1,8,0.00,173.4,4,3.49
31172,fill1,9,0.00,199.2,4,3.49
31172,fill1,10,0.00,199.5,4,3.49
31172,fill1,11,0.00,199.5,4,3.50
31172,fill1,12,0.00,199.5,4,3.49
31172,fill1,13,0.00,199.5,4,3.50
31172,fill1,14,0.00,199.5,4,3.49
31172,fill1,15,0.00,199.5,4,3.50
31172,fill1,16,0.00,200.1,4,3.51
41564,fill0,0,0.00,93.3,3,3.49
41564,fill0,1,0.00,93.3,3,3.49
41564,fill0,2,0.00,93.2,3,3.49
41564,fill0,3,0.00,93.3,3,3.49
41564,fill0,4,0.00,93.2,3,3.49
41564,fill0,5,0.00,93.4,3,3.49
41564,fill0,6,0.00,138.9,3,3.49
41564,fill0,7,0.00,199.5,3,3.48
41564,fill0,8,0.00,200.5,3,3.50
41564,fill0,9,0.00,200.1,3,3.49
41564,fill0,10,0.00,200.5,3,3.50
41564,fill0,11,0.00,200.1,3,3.50
41564,fill0,12,0.00,200.1,3,3.49
41564,fill0,13,0.00,200.1,3,3.49
41564,fill0,14,0.00,200.5,3,3.50
41564,fill0,15,0.00,200.5,3,3.50
41564,fill0,16,0.00,200.5,3,3.50
41564,fill1,0,0.00,93.3,3,3.50
41564,fill1,1,0.00,93.2,3,3.49
41564,fill1,2,0.00,93.2,3,3.49
41564,fill1,3,0.00,93.1,3,3.49
41564,fill1,4,0.00,93.1,3,3.49
41564,fill1,5,0.00,93.1,3,3.49
41564,fill1,6,0.00,93.1,3,3.49
41564,fill1,7,0.00,93.1,3,3.49
41564,fill1,8,0.00,93.1,3,3.49
41564,fill1,9,0.00,182.0,3,3.49
41564,fill1,10,0.00,199.5,3,3.48
41564,fill1,11,0.00,200.1,3,3.49
41564,fill1,12,0.00,200.1,3,3.49
41564,fill1,13,0.00,200.5,3,3.50
41564,fill1,14,0.00,199.5,3,3.48
41564,fill1,15,0.00,200.5,3,3.50
41564,fill1,16,0.00,200.1,3,3.49
55420,fill0,0,0.00,60.8,2,3.48
55420,fill0,1,0.00,62.8,2,3.49
55420,fill0,2,0.00,62.9,2,3.49
55420,fill0,3,0.00,61.2,2,3.49
55420,fill0,4,0.00,61.0,2,3.49
55420,fill0,5,0.00,63.6,2,3.49
55420,fill0,6,0.00,61.2,2,3.49
55420,fill0,7,0.00,64.1,2,3.50
55420,fill0,8,0.00,65.5,2,3.50
55420,fill0,9,0.00,64.6,2,3.50
55420,fill0,10,0.00,62.5,2,3.47
55420,fill0,11,0.00,64.2,2,3.53
55420,fill0,12,0.00,65.4,2,3.50
55420,fill0,13,0.00,66.0,2,3.49
55420,fill0,14,0.00,63.1,2,3.50
55420,fill0,15,0.00,64.9,2,3.49
55420,fill0,16,0.00,64.2,2,3.49
55420,fill1,0,0.00,62.7,2,3.50
55420,fill1,1,0.00,61.8,2,3.47
55420,fill1,2,0.00,63.5,2,3.53
55420,fill1,3,0.00,63.6,2,3.49
55420,fill1,4,0.00,65.5,2,3.50
55420,fill1,5,0.00,64.5,2,3.49
55420,fill1,6,0.00,65.8,2,3.49
55420,fill1,7,0.00,65.4,2,3.49
55420,fill1,8,0.00,64.0,2,3.49
55420,fill1,9,0.00,62.3,2,3.49
55420,fill1,10,0.00,62.3,2,3.49
55420,fill1,11,0.00,64.2,2,3.48
55420,fill1,12,0.00,65.7,2,3.49
55420,fill1,13,0.00,64.1,2,3.49
55420,fill1,14,0.00,65.2,2,3.49
55420,fill1,15,0.00,65.3,2,3.50
55420,fill1,16,0.00,64.1,2,3.50
73892,fill0,0,0.00,64.7,2,3.50
73892,fill0,1,0.00,62.7,2,3.50
73892,fill0,2,0.00,68.6,2,3.50
73892,fill0,3,0.00,62.1,2,3.50
73892,fill0,4,0.00,69.5,2,3.50
73892,fill0,5,0.00,63.2,2,3.49
73892,fill0,6,0.00,68.7,2,3.49
73892,fill0,7,0.00,62.9,2,3.49
73892,fill0,8,0.00,69.4,2,3.49
73892,fill0,9,0.00,62.8,2,3.48
73892,fill0,10,0.00,70.2,2,3.49
73892,fill0,11,0.00,63.0,2,3.49
73892,fill0,12,0.00,66.6,2,3.49
73892,fill0,13,0.00,61.7,2,3.49
73892,fill0,14,0.00,65.9,2,3.50
73892,fill0,15,0.00,66.1,2,3.50
73892,fill0,16,0.00,70.2,2,3.50
73892,fill1,0,0.00,63.9,2,3.50
73892,fill1,1,0.00,62.1,2,3.50
73892,fill1,2,0.00,64.1,2,3.50
73892,fill1,3,0.00,63.9,2,3.50
73892,fill1,4,0.00,62.1,2,3.49
73892,fill1,5,0.00,68.2,2,3.49
73892,fill1,6,0.00,62.7,2,3.49
73892,fill1,7,0.00,65.7,2,3.49
73892,fill1,8,0.00,60.7,2,3.49
73892,fill1,9,0.00,62.9,2,3.49
73892,fill1,10,0.00,62.4,2,3.49
73892,fill1,11,0.00,65.1,2,3.50
73892,fill1,12,0.00,61.4,2,3.49
73892,fill1,13,0.00,68.2,2,3.50
73892,fill1,14,0.00,65.7,2,3.50
73892,fill1,15,0.00,66.3,2,3.50
73892,fill1,16,0.00,64.6,2,3.50
98524,fill0,0,0.00,63.6,2,3.49
98524,fill0,1,0.00,67.7,2,3.49
98524,fill0,2,0.00,66.4,2,3.49
98524,fill0,3,0.00,67.3,2,3.49
98524,fill0,4,0.00,65.9,2,3.49
98524,fill0,5,0.00,61.8,2,3.49
98524,fill0,6,0.00,63.0,2,3.50
98524,fill0,7,0.00,66.8,2,3.50
98524,fill0,8,0.00,65.1,2,3.50
98524,fill0,9,0.00,69.8,2,3.50
98524,fill0,10,0.00,63.9,2,3.49
98524,fill0,11,0.00,66.2,2,3.49
98524,fill0,12,0.00,64.7,2,3.49
98524,fill0,13,0.00,66.1,2,3.49
98524,fill0,14,0.00,67.9,2,3.49
98524,fill0,15,0.00,63.8,2,3.49
98524,fill0,16,0.00,63.2,2,3.49
98524,fill1,0,0.00,62.9,2,3.50
98524,fill1,1,0.00,66.0,2,3.50
98524,fill1,2,0.00,64.0,2,3.50
98524,fill1,3,0.00,63.9,2,3.49
98524,fill1,4,0.00,66.4,2,3.49
98524,fill1,5,0.00,62.4,2,3.49
98524,fill1,6,0.00,63.1,2,3.49
98524,fill1,7,0.00,64.8,2,3.49
98524,fill1,8,0.00,68.3,2,3.49
98524,fill1,9,0.00,62.7,2,3.49
98524,fill1,10,0.00,66.9,2,3.50
98524,fill1,11,0.00,62.2,2,3.50
98524,fill1,12,0.00,62.8,2,3.50
98524,fill1,13,0.00,65.1,2,3.49
98524,fill1,14,0.00,66.6,2,3.49
98524,fill1,15,0.00,62.2,2,3.49
98524,fill1,16,0.00,63.8,2,3.49
131364,fill0,0,0.00,67.3,2,3.49
131364,fill0,1,0.00,64.0,2,3.49
131364,fill0,2,0.00,63.5,2,3.49
131364,fill0,3,0.00,64.3,2,3.49
131364,fill0,4,0.00,63.6,2,3.49
131364,fill0,5,0.00,67.8,2,3.50
131364,fill0,6,0.00,62.2,2,3.50
131364,fill0,7,0.00,65.1,2,3.50
131364,fill0,8,0.00,62.3,2,3.49
131364,fill0,9,0.00,64.3,2,3.49
131364,fill0,10,0.00,65.5,2,3.48
131364,fill0,11,0.00,65.0,2,3.49
131364,fill0,12,0.00,66.6,2,3.49
131364,fill0,13,0.00,63.2,2,3.50
131364,fill0,14,0.00,62.5,2,3.50
131364,fill0,15,0.00,64.4,2,3.50
131364,fill0,16,0.00,67.3,2,3.49
131364,fill1,0,0.00,63.0,2,3.50
131364,fill1,1,0.00,64.4,2,3.50
131364,fill1,2,0.00,68.2,2,3.50
131364,fill1,3,0.00,63.4,2,3.49
131364,fill1,4,0.00,66.2,2,3.49
131364,fill1,5,0.00,63.4,2,3.49
131364,fill1,6,0.00,63.6,2,3.49
131364,fill1,7,0.00,62.2,2,3.49
131364,fill1,8,0.00,67.2,2,3.50
131364,fill1,9,0.00,64.3,2,3.50
131364,fill1,10,0.00,65.0,2,3.49
131364,fill1,11,0.00,65.6,2,3.49
131364,fill1,12,0.00,65.2,2,3.49
131364,fill1,13,0.00,64.8,2,3.49
131364,fill1,14,0.00,65.9,2,3.49
131364,fill1,15,0.00,63.1,2,3.49
131364,fill1,16,0.00,63.5,2,3.50
175152,fill0,0,0.00,63.4,2,3.50
175152,fill0,1,0.00,64.0,2,3.50
175152,fill0,2,0.00,66.5,2,3.49
175152,fill0,3,0.00,66.4,2,3.49
175152,fill0,4,0.00,64.3,2,3.49
175152,fill0,5,0.00,62.5,2,3.50
175152,fill0,6,0.00,63.4,2,3.50
175152,fill0,7,0.00,64.4,2,3.49
175152,fill0,8,0.00,67.8,2,3.49
175152,fill0,9,0.00,65.6,2,3.49
175152,fill0,10,0.00,65.4,2,3.49
175152,fill0,11,0.00,66.7,2,3.50
175152,fill0,12,0.00,69.2,2,3.50
175152,fill0,13,0.00,68.8,2,3.49
175152,fill0,14,0.00,64.3,2,3.49
175152,fill0,15,0.00,66.1,2,3.49
175152,fill0,16,0.00,63.7,2,3.49
175152,fill1,0,0.00,65.9,2,3.49
175152,fill1,1,0.00,68.7,2,3.50
175152,fill1,2,0.00,64.6,2,3.50
175152,fill1,3,0.00,64.8,2,3.49
175152,fill1,4,0.00,65.1,2,3.49
175152,fill1,5,0.00,66.8,2,3.49
175152,fill1,6,0.00,65.3,2,3.50
175152,fill1,7,0.00,63.4,2,3.50
175152,fill1,8,0.00,64.2,2,3.49
175152,fill1,9,0.00,63.7,2,3.49
175152,fill1,10,0.00,63.3,2,3.49
175152,fill1,11,0.00,67.8,2,3.49
175152,fill1,12,0.00,62.8,2,3.50
175152,fill1,13,0.00,64.1,2,3.50
175152,fill1,14,0.00,65.1,2,3.49
175152,fill1,15,0.00,68.4,2,3.49
175152,fill1,16,0.00,64.8,2,3.49
233536,fill0,0,0.00,63.6,2,3.49
233536,fill0,1,0.00,63.3,2,3.49
233536,fill0,2,0.00,68.1,2,3.49
233536,fill0,3,0.00,65.6,2,3.50
233536,fill0,4,0.00,66.6,2,3.50
233536,fill0,5,0.00,64.9,2,3.49
233536,fill0,6,0.00,63.7,2,3.49
233536,fill0,7,0.00,66.4,2,3.50
233536,fill0,8,0.00,65.4,2,3.50
233536,fill0,9,0.00,68.1,2,3.49
233536,fill0,10,0.00,65.7,2,3.49
233536,fill0,11,0.00,67.0,2,3.49
233536,fill0,12,0.00,68.2,2,3.50
233536,fill0,13,0.00,68.1,2,3.50
233536,fill0,14,0.00,63.3,2,3.49
233536,fill0,15,0.00,67.2,2,3.49
233536,fill0,16,0.00,65.4,2,3.49
233536,fill1,0,0.00,68.7,2,3.49
233536,fill1,1,0.00,67.5,2,3.49
233536,fill1,2,0.00,64.0,2,3.50
233536,fill1,3,0.00,64.4,2,3.50
233536,fill1,4,0.00,63.0,2,3.49
233536,fill1,5,0.00,65.1,2,3.49
233536,fill1,6,0.00,64.7,2,3.49
233536,fill1,7,0.00,68.5,2,3.50
233536,fill1,8,0.00,67.7,2,3.49
233536,fill1,9,0.00,67.3,2,3.49
233536,fill1,10,0.00,66.7,2,3.49
233536,fill1,11,0.00,63.8,2,3.50
233536,fill1,12,0.00,67.5,2,3.50
233536,fill1,13,0.00,67.9,2,3.49
233536,fill1,14,0.00,65.8,2,3.49
233536,fill1,15,0.00,64.1,2,3.49
233536,fill1,16,0.00,68.0,2,3.50
311380,fill0,0,0.00,67.0,2,3.49
311380,fill0,1,0.00,71.0,2,3.50
311380,fill0,2,0.00,64.4,2,3.50
311380,fill0,3,0.00,64.7,2,3.49
311380,fill0,4,0.00,64.0,2,3.49
311380,fill0,5,0.00,67.6,2,3.50
311380,fill0,6,0.00,70.8,2,3.49
311380,fill0,7,0.00,71.0,2,3.49
311380,fill0,8,0.00,67.8,2,3.50
311380,fill0,9,0.00,67.7,2,3.49
311380,fill0,10,0.00,66.6,2,3.49
311380,fill0,11,0.00,63.2,2,3.49
311380,fill0,12,0.00,64.3,2,3.50
311380,fill0,13,0.00,64.7,2,3.49
311380,fill0,14,0.00,64.5,2,3.49
311380,fill0,15,0.00,64.0,2,3.50
311380,fill0,16,0.00,68.7,2,3.49
311380,fill1,0,0.00,65.1,2,3.49
311380,fill1,1,0.00,69.7,2,3.50
311380,fill1,2,0.00,69.3,2,3.49
311380,fill1,3,0.00,65.0,2,3.49
311380,fill1,4,0.00,63.7,2,3.50
311380,fill1,5,0.00,67.6,2,3.49
311380,fill1,6,0.00,70.0,2,3.49
311380,fill1,7,0.00,65.3,2,3.49
311380,fill1,8,0.01,57.2,2,3.50
311380,fill1,9,0.00,65.6,2,3.49
311380,fill1,10,0.00,63.7,2,3.49
311380,fill1,11,0.00,69.8,2,3.50
311380,fill1,12,0.00,71.0,2,3.49
311380,fill1,13,0.00,64.5,2,3.49
311380,fill1,14,0.00,69.8,2,3.50
311380,fill1,15,0.00,66.8,2,3.50
311380,fill1,16,0.00,65.1,2,3.49
415176,fill0,0,0.01,66.1,2,3.50
415176,fill0,1,0.01,64.6,2,3.49
415176,fill0,2,0.01,65.1,2,3.49
415176,fill0,3,0.01,62.9,2,3.49
415176,fill0,4,0.01,62.4,2,3.49
415176,fill0,5,0.01,66.1,2,3.50
415176,fill0,6,0.01,62.3,2,3.49
415176,fill0,7,0.01,69.7,2,3.50
415176,fill0,8,0.01,61.6,2,3.49
415176,fill0,9,0.01,68.0,2,3.49
415176,fill0,10,0.01,64.3,2,3.50
415176,fill0,11,0.01,68.0,2,3.49
415176,fill0,12,0.01,64.8,2,3.50
415176,fill0,13,0.01,69.7,2,3.49
415176,fill0,14,0.01,61.5,2,3.49
415176,fill0,15,0.01,61.8,2,3.50
415176,fill0,16,0.01,65.6,2,3.49
415176,fill1,0,0.01,61.4,2,3.49
415176,fill1,1,0.01,64.6,2,3.50
415176,fill1,2,0.01,63.0,2,3.49
415176,fill1,3,0.01,66.9,2,3.50
415176,fill1,4,0.01,61.8,2,3.49
415176,fill1,5,0.01,67.7,2,3.49
415176,fill1,6,0.01,66.3,2,3.50
415176,fill1,7,0.01,61.8,2,3.49
415176,fill1,8,0.01,62.4,2,3.50
415176,fill1,9,0.01,62.7,2,3.49
415176,fill1,10,0.01,68.1,2,3.49
415176,fill1,11,0.01,67.3,2,3.49
415176,fill1,12,0.01,64.1,2,3.49
415176,fill1,13,0.01,63.3,2,3.50
415176,fill1,14,0.01,66.2,2,3.49
415176,fill1,15,0.01,64.6,2,3.49
415176,fill1,16,0.01,63.3,2,3.49
553568,fill0,0,0.01,56.7,2,3.49
553568,fill0,1,0.01,54.0,2,3.49
553568,fill0,2,0.01,52.6,2,3.50
553568,fill0,3,0.01,51.7,2,3.49
553568,fill0,4,0.01,50.9,2,3.49
553568,fill0,5,0.01,53.4,2,3.50
553568,fill0,6,0.01,50.9,2,3.49
553568,fill0,7,0.01,53.9,2,3.49
553568,fill0,8,0.01,54.3,2,3.50
553568,fill0,9,0.01,55.7,2,3.49
553568,fill0,10,0.01,51.1,2,3.49
553568,fill0,11,0.01,52.3,2,3.50
553568,fill0,12,0.01,52.9,2,3.49
553568,fill0,13,0.01,55.3,2,3.49
553568,fill0,14,0.01,52.6,2,3.50
553568,fill0,15,0.01,55.3,2,3.49
553568,fill0,16,0.01,53.9,2,3.49
553568,fill1,0,0.01,48.7,2,3.49
553568,fill1,1,0.01,48.3,2,3.49
553568,fill1,2,0.01,49.9,2,3.49
553568,fill1,3,0.01,48.3,2,3.49
553568,fill1,4,0.01,49.7,2,3.49
553568,fill1,5,0.01,48.8,2,3.49
553568,fill1,6,0.01,48.4,2,3.49
553568,fill1,7,0.01,48.0,2,3.49
553568,fill1,8,0.01,48.4,2,3.49
553568,fill1,9,0.01,48.6,2,3.49
553568,fill1,10,0.01,48.5,2,3.49
553568,fill1,11,0.01,50.8,2,3.49
553568,fill1,12,0.01,49.9,2,3.49
553568,fill1,13,0.01,51.2,2,3.49
553568,fill1,14,0.01,50.4,2,3.49
553568,fill1,15,0.01,50.5,2,3.49
553568,fill1,16,0.01,50.4,2,3.49
738088,fill0,0,0.01,50.3,2,3.49
738088,fill0,1,0.02,49.0,2,3.49
738088,fill0,2,0.02,46.9,2,3.49
738088,fill0,3,0.02,49.1,2,3.49
738088,fill0,4,0.02,48.2,2,3.49
738088,fill0,5,0.01,49.3,2,3.49
738088,fill0,6,0.01,49.7,2,3.49
738088,fill0,7,0.01,51.6,2,3.49
738088,fill0,8,0.01,49.7,2,3.49
738088,fill0,9,0.01,49.2,2,3.49
738088,fill0,10,0.01,50.0,2,3.49
738088,fill0,11,0.01,49.6,2,3.49
738088,fill0,12,0.01,51.6,2,3.49
738088,fill0,13,0.01,51.9,2,3.49
738088,fill0,14,0.02,48.9,2,3.49
738088,fill0,15,0.01,51.2,2,3.49
738088,fill0,16,0.01,50.5,2,3.49
738088,fill1,0,0.02,43.2,2,3.49
738088,fill1,1,0.02,44.4,2,3.49
738088,fill1,2,0.02,44.7,2,3.49
738088,fill1,3,0.02,45.9,2,3.49
738088,fill1,4,0.02,44.3,2,3.49
738088,fill1,5,0.02,44.9,2,3.49
738088,fill1,6,0.02,43.1,2,3.49
738088,fill1,7,0.02,44.4,2,3.49
738088,fill1,8,0.02,44.2,2,3.49
738088,fill1,9,0.02,46.0,2,3.49
738088,fill1,10,0.02,44.3,2,3.49
738088,fill1,11,0.02,44.0,2,3.49
738088,fill1,12,0.02,46.4,2,3.49
738088,fill1,13,0.02,44.6,2,3.49
738088,fill1,14,0.02,43.3,2,3.49
738088,fill1,15,0.02,44.7,2,3.49
738088,fill1,16,0.02,44.1,2,3.49
984120,fill0,0,0.02,46.1,2,3.49
984120,fill0,1,0.02,46.7,2,3.49
984120,fill0,2,0.02,46.9,2,3.49
984120,fill0,3,0.02,46.4,2,3.49
984120,fill0,4,0.02,47.2,2,3.49
984120,fill0,5,0.02,46.1,2,3.49
984120,fill0,6,0.02,47.4,2,3.49
984120,fill0,7,0.02,47.8,2,3.49
984120,fill0,8,0.02,45.0,2,3.49
984120,fill0,9,0.02,46.3,2,3.49
984120,fill0,10,0.02,46.2,2,3.49
984120,fill0,11,0.02,46.1,2,3.49
984120,fill0,12,0.02,47.4,2,3.49
984120,fill0,13,0.02,46.3,2,3.49
984120,fill0,14,0.02,47.8,2,3.49
984120,fill0,15,0.02,44.4,2,3.49
984120,fill0,16,0.02,46.3,2,3.49
984120,fill1,0,0.02,40.4,2,3.49
984120,fill1,1,0.02,40.3,2,3.49
984120,fill1,2,0.02,40.4,2,3.49
984120,fill1,3,0.02,40.3,2,3.49
984120,fill1,4,0.02,41.2,2,3.49
984120,fill1,5,0.02,41.1,2,3.49
984120,fill1,6,0.02,40.3,2,3.49
984120,fill1,7,0.02,41.7,2,3.49
984120,fill1,8,0.02,40.4,2,3.49
984120,fill1,9,0.02,40.3,2,3.49
984120,fill1,10,0.02,41.0,2,3.49
984120,fill1,11,0.02,41.3,2,3.49
984120,fill1,12,0.02,41.2,2,3.49
984120,fill1,13,0.02,40.7,2,3.49
984120,fill1,14,0.02,41.1,2,3.49
984120,fill1,15,0.02,40.4,2,3.49
984120,fill1,16,0.02,41.5,2,3.49
1312160,fill0,0,0.03,44.4,2,3.49
1312160,fill0,1,0.03,46.7,2,3.49
1312160,fill0,2,0.03,45.2,2,3.49
1312160,fill0,3,0.03,44.6,2,3.49
1312160,fill0,4,0.03,44.8,2,3.49
1312160,fill0,5,0.03,46.3,2,3.49
1312160,fill0,6,0.03,45.2,2,3.49
1312160,fill0,7,0.03,45.6,2,3.49
1312160,fill0,8,0.03,43.8,2,3.49
1312160,fill0,9,0.03,44.5,2,3.49
1312160,fill0,10,0.03,46.6,2,3.49
1312160,fill0,11,0.03,46.0,2,3.49
1312160,fill0,12,0.03,46.1,2,3.49
1312160,fill0,13,0.03,46.7,2,3.49
1312160,fill0,14,0.03,43.8,2,3.28
1312160,fill0,15,0.03,45.5,2,3.49
1312160,fill0,16,0.03,44.0,2,3.49
1312160,fill1,0,0.03,41.2,2,3.49
1312160,fill1,1,0.03,41.3,2,3.49
1312160,fill1,2,0.03,40.9,2,3.49
1312160,fill1,3,0.03,40.3,2,3.49
1312160,fill1,4,0.03,41.1,2,3.49
1312160,fill1,5,0.03,41.1,2,3.49
1312160,fill1,6,0.03,40.4,2,3.49
1312160,fill1,7,0.03,41.2,2,3.49
1312160,fill1,8,0.03,41.0,2,3.49
1312160,fill1,9,0.03,41.5,2,3.49
1312160,fill1,10,0.03,40.0,2,3.49
1312160,fill1,11,0.03,41.5,2,3.49
1312160,fill1,12,0.03,41.4,2,3.49
1312160,fill1,13,0.03,41.6,2,3.49
1312160,fill1,14,0.03,40.4,2,3.49
1312160,fill1,15,0.03,41.0,2,3.49
1312160,fill1,16,0.03,40.5,2,3.49
1749544,fill0,0,0.04,45.2,2,3.49
1749544,fill0,1,0.04,44.0,2,3.49
1749544,fill0,2,0.04,45.2,2,3.49
1749544,fill0,3,0.04,46.0,2,3.49
1749544,fill0,4,0.04,45.4,2,3.49
1749544,fill0,5,0.04,44.8,2,3.49
1749544,fill0,6,0.04,45.6,2,3.49
1749544,fill0,7,0.04,44.4,2,3.49
1749544,fill0,8,0.04,46.2,2,3.49
1749544,fill0,9,0.04,45.8,2,3.49
1749544,fill0,10,0.04,46.3,2,3.49
1749544,fill0,11,0.04,45.5,2,3.49
1749544,fill0,12,0.04,45.6,2,3.49
1749544,fill0,13,0.04,43.3,2,3.49
1749544,fill0,14,0.04,44.7,2,3.49
1749544,fill0,15,0.04,44.0,2,3.49
1749544,fill0,16,0.04,45.5,2,3.49
1749544,fill1,0,0.04,40.4,2,3.49
1749544,fill1,1,0.04,40.7,2,3.49
1749544,fill1,2,0.04,40.7,2,3.49
1749544,fill1,3,0.04,41.0,2,3.49
1749544,fill1,4,0.04,40.5,2,3.49
1749544,fill1,5,0.04,41.0,2,3.49
1749544,fill1,6,0.04,41.0,2,3.49
1749544,fill1,7,0.04,41.1,2,3.49
1749544,fill1,8,0.04,40.4,2,3.49
1749544,fill1,9,0.04,41.1,2,3.49
1749544,fill1,10,0.04,41.1,2,3.49
1749544,fill1,11,0.04,40.4,2,3.49
1749544,fill1,12,0.04,40.4,2,3.49
1749544,fill1,13,0.04,41.4,2,3.49
1749544,fill1,14,0.04,40.6,2,3.49
1749544,fill1,15,0.04,40.3,2,3.49
1749544,fill1,16,0.04,40.9,2,3.49
2332728,fill0,0,0.05,44.1,2,3.49
2332728,fill0,1,0.05,44.6,2,3.49
2332728,fill0,2,0.05,44.3,2,3.49
2332728,fill0,3,0.05,44.5,2,3.49
2332728,fill0,4,0.07,34.4,2,2.79
2332728,fill0,5,0.07,33.1,2,2.64
2332728,fill0,6,0.05,42.9,2,3.49
2332728,fill0,7,0.05,44.5,2,3.49
2332728,fill0,8,0.05,44.9,2,3.49
2332728,fill0,9,0.05,44.2,2,3.49
2332728,fill0,10,0.05,44.6,2,3.49
2332728,fill0,11,0.05,44.4,2,3.49
2332728,fill0,12,0.05,43.6,2,3.49
2332728,fill0,13,0.05,44.6,2,3.49
2332728,fill0,14,0.05,45.2,2,3.49
2332728,fill0,15,0.05,44.7,2,3.49
2332728,fill0,16,0.05,43.7,2,3.49
2332728,fill1,0,0.06,39.9,2,3.49
2332728,fill1,1,0.06,40.4,2,3.49
2332728,fill1,2,0.06,40.4,2,3.49
2332728,fill1,3,0.06,39.9,2,3.49
2332728,fill1,4,0.06,40.6,2,3.49
2332728,fill1,5,0.06,40.6,2,3.49
2332728,fill1,6,0.06,40.0,2,3.49
2332728,fill1,7,0.06,40.3,2,3.49
2332728,fill1,8,0.06,40.8,2,3.49
2332728,fill1,9,0.06,40.1,2,3.49
2332728,fill1,10,0.06,39.1,2,3.49
2332728,fill1,11,0.06,40.2,2,3.49
2332728,fill1,12,0.06,40.1,2,3.49
2332728,fill1,13,0.06,40.6,2,3.49
